,fund_id,fund_nm,index_id,fee,m_fee,t_fee,creation_unit,issuer_nm,urls,eval_flg,t0,ex_dt,ex_info,amount,amount_notes,unit_total,unit_incr,price,volume,last_dt,last_time,increase_rt,estimate_value,last_est_time,discount_rt,fund_nav,nav_dt,index_nm,index_increase_rt,idx_price_dt,owned,holded,pe,pb
186,159806,新能源车ETF,399976,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159806,Y,N,,,265609,,12.86,-0.06,0.484,2389.82,2024-04-30,15:14:27,-1.22,0.4811,23:50:02,0.27,0.4827,2024-04-30,CS新能车,-1.90,2024-04-30,0,0,-,-
187,159807,科技ETF,-,0.20,0.15,0.05,100.0,易方达,https://www.efunds.com.cn/fund/159807.shtml,Y,N,,,124805,,5.64,-0.03,0.452,1085.99,2024-04-30,15:14:30,-0.66,0.4484,23:50:02,0.44,0.4500,2024-04-30,科技50,-1.40,2024-04-30,0,0,-,-
188,159808,创100ETF融通,399006,0.40,0.30,0.10,200.0,融通基金,http://www.rtfund.com/main/fund/159808/jjzy.shtml,Y,N,,,10748,,0.75,-0.01,0.699,157.43,2024-04-30,15:14:33,-0.71,0.6956,23:50:02,0.01,0.6989,2024-04-30,创业板指,-1.55,2024-04-30,0,0,-,-
189,159810,创业板ETF浦银,399006,0.20,0.15,0.05,100.0,浦银安盛,https://www.py-axa.com/productDetails?fundCode=159810,Y,N,,,6048,,0.45,0.00,0.741,436.29,2024-04-30,15:14:36,-0.94,0.7375,23:50:02,-0.01,0.7411,2024-04-30,创业板指,-1.55,2024-04-30,0,0,-,-
190,159811,5G50ETF,-,0.55,0.45,0.10,80.0,博时基金,https://www.bosera.com/fund/159811.html,Y,N,,,19634,,1.98,0.00,1.008,307.92,2024-04-30,15:14:12,-0.69,1.0081,23:50:02,-0.02,1.0082,2024-04-30,5G 50,-0.51,2024-04-30,0,0,-,-
191,159813,半导体ETF,-,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159813,Y,N,,,641786,,34.72,-0.06,0.541,13390.32,2024-04-30,15:14:15,-1.64,0.5412,23:50:02,-0.04,0.5412,2024-04-30,国证芯片,-1.42,2024-04-30,0,0,-,-
192,159814,创业大盘ETF,399293,0.60,0.50,0.10,200.0,西部利得,https://www.westleadfund.com/products/zhishu/159814/index.html,Y,N,,,134225,,4.70,-0.15,0.350,3061.31,2024-04-30,15:14:18,-1.13,0.3485,23:50:02,-0.03,0.3501,2024-04-30,创业大盘,-1.53,2024-04-30,0,0,-,-
193,159819,人工智能ETF,-,0.20,0.15,0.05,100.0,易方达,https://www.efunds.com.cn/fund/159819.shtml,Y,N,,,824223,,62.48,1.10,0.758,44364.31,2024-04-30,15:14:54,-0.39,0.7580,23:50:02,0.00,0.7580,2024-04-30,CS人工智,-0.42,2024-04-30,0,0,-,-
194,159820,中证500ETF天弘,000905,0.60,0.50,0.10,250.0,天弘基金,http://www.thfund.com.cn/fundinfo/159820,Y,N,,,248641,,22.15,0.00,0.891,1323.88,2024-04-30,15:14:21,-0.67,0.8904,23:50:02,0.08,0.8903,2024-04-30,中证500,-0.68,2024-04-30,0,0,-,-
195,159821,BOCI创业板ETF,399006,0.20,0.15,0.05,150.0,中银国际,http://www.bocifunds.com/products/gongmu/zhishu/159821/summary/index.html,Y,N,,,2832,,0.19,0.00,0.681,5.49,2024-04-30,15:14:39,-1.30,0.6826,23:50:02,-0.70,0.6858,2024-04-30,创业板指,-1.55,2024-04-30,0,0,-,-
196,159824,新能车ETF,399976,0.60,0.50,0.10,100.0,博时基金,https://www.bosera.com/fund/159824.html,Y,N,,,32414,,2.38,0.00,0.735,727.00,2024-04-30,15:14:42,-1.34,0.7318,23:50:02,0.07,0.7345,2024-04-30,CS新能车,-1.90,2024-04-30,0,0,-,-
197,159825,农业ETF,-,0.60,0.50,0.10,100.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159825/index.html,Y,N,,,297108,,20.92,-0.56,0.704,11901.50,2024-04-30,15:14:42,-0.14,0.7047,23:50:02,-0.10,0.7047,2024-04-30,中证农业,-0.09,2024-04-30,0,0,-,-
198,159827,农业50ETF,-,0.60,0.50,0.10,100.0,银华基金,http://www.yhfund.com.cn/main/qxjj/159827/fndFacts.shtml,Y,N,,,14572,,1.08,0.00,0.743,326.84,2024-04-30,15:14:57,0.00,0.7436,23:50:02,-0.08,0.7436,2024-04-30,中证农业,-0.09,2024-04-30,0,0,-,-
199,159828,医疗ETF,399989,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159828,Y,N,,,503844,,20.96,-0.02,0.416,4284.19,2024-04-30,15:15:00,-0.95,0.4164,23:50:02,-0.10,0.4164,2024-04-30,中证医疗,-0.66,2024-04-30,0,0,-,-
200,159835,创新药50ETF,-,0.60,0.50,0.10,100.0,建信基金,http://www.ccbfund.cn/fund_info/info.jspx?fundCode=159835,Y,N,,,15750,,0.87,0.00,0.550,627.41,2024-04-30,15:14:33,0.00,0.5489,23:50:02,0.22,0.5488,2024-04-30,CS创新药,-0.01,2024-04-30,0,0,-,-
201,159836,创300ETF,399012,0.60,0.50,0.10,200.0,天弘基金,http://www.thfund.com.cn/fundinfo/159836,Y,N,,,11775,,0.81,0.00,0.688,182.66,2024-04-30,15:14:48,-1.01,0.6847,23:50:02,0.16,0.6869,2024-04-30,创业300,-1.33,2024-04-30,0,0,-,-
202,159837,生物科技ETF,-,0.20,0.15,0.05,100.0,易方达,https://www.efunds.com.cn/fund/159837.shtml,Y,N,,,280315,,12.87,-0.03,0.459,1668.54,2024-04-30,15:14:03,-0.22,0.4586,23:50:02,0.09,0.4586,2024-04-30,中证生科,-0.28,2024-04-30,0,0,-,-
203,159838,医药50ETF,-,0.60,0.50,0.10,100.0,博时基金,https://www.bosera.com/fund/159838.html,Y,N,,,35876,,2.04,-0.02,0.570,477.32,2024-04-30,15:14:51,0.35,0.5699,23:50:02,0.02,0.5699,2024-04-30,医药50,0.09,2024-04-30,0,0,-,-
204,159839,生物药ETF,399441,0.60,0.50,0.10,100.0,汇添富,https://www.99fund.com/main/products/pofund/159839/fundgk.shtml,Y,N,,,137474,,4.94,0.03,0.359,1890.12,2024-04-30,15:14:06,-0.55,0.3584,23:50:02,0.17,0.3584,2024-04-30,生物医药,-0.56,2024-04-30,0,0,-,-
205,159840,锂电池ETF,-,0.52,0.45,0.07,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/gyldc50/index.html,Y,N,,,216057,,10.18,-0.08,0.471,5761.40,2024-04-30,15:14:45,-1.46,0.4670,23:50:02,0.36,0.4693,2024-04-30,新能电池,-2.05,2024-04-30,0,0,-,-
206,159841,证券ETF,399975,0.60,0.50,0.10,60.0,天弘基金,http://www.thfund.com.cn/fundinfo/159841,Y,N,,,522164,,41.67,-0.51,0.798,15470.36,2024-04-30,15:14:48,-1.60,0.7961,23:50:02,0.24,0.7961,2024-04-30,证券公司,-1.74,2024-04-30,0,0,-,-
207,159842,券商ETF,399975,0.60,0.50,0.10,100.0,银华基金,http://www.yhfund.com.cn/main/qxjj/159842/fndFacts.shtml,Y,N,,,90925,,7.61,-0.03,0.837,5036.70,2024-04-30,15:14:51,-1.53,0.8353,23:50:02,0.18,0.8355,2024-04-30,证券公司,-1.74,2024-04-30,0,0,-,-
208,159843,食品饮料ETF,399396,0.60,0.50,0.10,150.0,招商基金,http://www.cmfchina.com/main/159843/fundinfo.shtml,Y,N,,,27896,,1.98,-0.02,0.709,901.65,2024-04-30,15:14:36,0.00,0.7086,23:50:02,0.06,0.7086,2024-04-30,国证食品,0.04,2024-04-30,0,0,-,-
209,159845,中证1000ETF,000852,0.60,0.50,0.10,480.0,华夏基金,https://www.chinaamc.com/fund/159845/index.shtml,Y,N,,,762443,,168.42,12.50,2.209,81614.73,2024-04-30,15:14:54,-1.12,2.2126,23:50:02,-0.19,2.2131,2024-04-30,中证1000,-0.86,2024-04-30,0,0,-,-
210,159847,医疗50ETF,399989,0.20,0.15,0.05,100.0,易方达,https://www.efunds.com.cn/fund/159847.shtml,Y,N,,,157783,,6.11,-0.05,0.387,1196.82,2024-04-30,15:14:54,-0.77,0.3869,23:50:02,0.03,0.3869,2024-04-30,中证医疗,-0.66,2024-04-30,0,0,-,-
211,159848,证券ETF基金,399975,0.55,0.50,0.05,50.0,国联安,https://www.cpicfunds.com/product/159848/index.shtml,Y,N,,,13031,,0.92,-0.01,0.703,373.23,2024-04-30,15:14:09,-1.68,0.7043,23:50:02,-0.23,0.7046,2024-04-30,证券公司,-1.74,2024-04-30,0,0,-,-
212,159849,生物科技ETF招商,-,0.60,0.50,0.10,200.0,招商基金,http://www.cmfchina.com/main/159849/fundinfo.shtml,Y,N,,,16737,,0.81,0.00,0.483,183.92,2024-04-30,15:14:39,-0.41,0.4841,23:50:02,-0.23,0.4841,2024-04-30,中证生科,-0.28,2024-04-30,0,0,-,-
213,159851,金融科技ETF,-,0.60,0.50,0.10,50.0,华宝基金,https://www.fsfund.com/funds/159851/index.shtml,Y,N,,,33595,,3.05,-0.03,0.908,2654.69,2024-04-30,15:14:57,-2.05,0.9079,23:50:02,-0.02,0.9082,2024-04-30,金融科技,-2.14,2024-04-30,0,0,-,-
214,159852,软件ETF,-,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159852/fundManager.shtml,Y,N,,,123662,,7.82,-0.13,0.632,3759.70,2024-04-30,15:14:15,-1.71,0.6314,23:50:02,0.10,0.6314,2024-04-30,中证软件,-1.73,2024-04-30,0,0,-,-
215,159855,影视ETF,-,0.60,0.50,0.10,50.0,银华基金,http://www.yhfund.com.cn/main/qxjj/159855/fndFacts.shtml,Y,N,,,8243,,0.67,0.01,0.811,875.41,2024-04-30,15:14:57,-1.22,0.8070,23:50:02,0.42,0.8076,2024-04-30,中证影视,-1.95,2024-04-30,0,0,-,-
216,159856,互联网龙头ETF,-,0.52,0.45,0.07,100.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/gyzzhgshlwzs/index.html,Y,N,,,62737,,3.07,-0.04,0.490,416.60,2024-04-30,15:14:42,-1.41,0.4883,23:50:02,0.43,0.4879,2024-04-30,SHS互联网,-1.02,2024-04-30,0,0,-,-
217,159857,光伏ETF,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159857,Y,N,,,300152,,20.08,0.62,0.669,9805.97,2024-04-30,15:15:00,-2.19,0.6668,23:50:02,0.33,0.6668,2024-04-30,光伏产业,-2.40,2024-04-30,0,0,-,-
218,159858,创新药ETF基金,-,0.20,0.15,0.05,100.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=159858,Y,N,,,31110,,1.71,-0.05,0.549,700.33,2024-04-30,15:14:45,-0.18,0.5488,23:50:02,0.02,0.5489,2024-04-30,CS创新药,-0.01,2024-04-30,0,0,-,-
219,159859,生物医药ETF,399441,0.60,0.50,0.10,180.0,天弘基金,http://www.thfund.com.cn/fundinfo/159859,Y,N,,,679004,,25.94,0.18,0.382,4343.82,2024-04-30,15:14:18,-0.52,0.3814,23:50:02,0.16,0.3814,2024-04-30,生物医药,-0.56,2024-04-30,0,0,-,-
220,159861,碳中和50ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159861,Y,N,,,27012,,2.21,0.00,0.819,1096.35,2024-04-30,15:15:00,-1.09,0.8176,23:50:02,0.01,0.8189,2024-04-30,环保50,-1.27,2024-04-30,0,0,-,-
221,159862,食品ETF,-,0.60,0.50,0.10,150.0,银华基金,http://www.yhfund.com.cn/main/qxjj/159862/fndFacts.shtml,Y,N,,,6300,,0.47,0.00,0.748,234.68,2024-04-30,15:14:48,0.13,0.7482,23:50:02,-0.01,0.7481,2024-04-30,细分食品,0.09,2024-04-30,0,0,-,-
222,159863,光伏ETF基金,-,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159863,Y,N,,,40273,,2.12,-0.02,0.527,581.49,2024-04-30,15:14:51,-2.23,0.5254,23:50:02,0.29,0.5255,2024-04-30,光伏产业,-2.40,2024-04-30,0,0,-,-
223,159864,光伏50ETF,-,0.60,0.50,0.10,200.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159864,Y,N,,,87253,,4.40,0.09,0.504,2753.98,2024-04-30,15:14:03,-1.95,0.5031,23:50:02,0.16,0.5032,2024-04-30,光伏产业,-2.40,2024-04-30,0,0,-,-
224,159865,养殖ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159865,Y,N,,,811946,,50.50,-1.28,0.622,22457.36,2024-04-30,15:14:06,0.00,0.6234,23:50:02,-0.21,0.6233,2024-04-30,中证畜牧,0.25,2024-04-30,0,0,-,-
225,159867,畜牧ETF,-,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159867,Y,N,,,132364,,8.31,-0.02,0.628,1718.40,2024-04-30,15:14:12,0.16,0.6287,23:50:02,-0.10,0.6286,2024-04-30,中证畜牧,0.25,2024-04-30,0,0,-,-
226,159869,游戏ETF,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159869/index.shtml,Y,N,,,669708,,63.69,-0.40,0.951,36627.93,2024-04-30,15:14:15,-0.31,0.9507,23:50:02,0.04,0.9506,2024-04-30,动漫游戏,-0.34,2024-04-30,0,0,-,-
227,159870,化工ETF,-,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159870,Y,N,,,277211,,16.97,-0.02,0.612,5149.30,2024-04-30,15:14:21,-0.97,0.6107,23:50:02,0.21,0.6107,2024-04-30,细分化工,-1.12,2024-04-30,0,0,-,-
228,159871,有色金属ETF,-,0.60,0.50,0.10,50.0,银华基金,http://www.yhfund.com.cn/main/qxjj/159871/fndFacts.shtml,Y,N,,,9387,,1.02,0.01,1.088,1447.93,2024-04-30,15:14:24,-0.73,1.0857,23:50:02,0.20,1.0858,2024-04-30,中证有色,-1.06,2024-04-30,0,0,-,-
229,159872,智能网联汽车ETF,-,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159872,Y,N,,,6180,,0.48,-0.06,0.773,817.61,2024-04-30,15:14:18,-1.02,0.7716,23:50:02,0.00,0.7730,2024-04-30,CS车联网,-1.35,2024-04-30,0,0,-,-
230,159873,医疗设备ETF,-,0.60,0.50,0.10,100.0,天弘基金,http://www.thfund.com.cn/fundinfo/159873,Y,N,,,34792,,2.07,-0.02,0.595,443.93,2024-04-30,15:14:03,-0.50,0.5972,23:50:02,-0.37,0.5972,2024-04-30,医疗保健,-0.13,2024-04-30,0,0,-,-
231,159875,新能源ETF,399808,0.60,0.50,0.10,150.0,嘉实基金,https://www.jsfund.cn/main/fund/159875/fundManager.shtml,Y,N,,,221566,,10.26,-0.08,0.463,3272.57,2024-04-30,15:14:06,-1.70,0.4616,23:50:02,-0.02,0.4631,2024-04-30,中证新能,-2.07,2024-04-30,0,0,-,-
232,159876,有色龙头ETF,-,0.60,0.50,0.10,30.0,华宝基金,https://www.fsfund.com/funds/159876/index.shtml,Y,N,,,5909,,0.66,-0.01,1.118,422.15,2024-04-30,15:14:21,-0.89,1.1169,23:50:02,0.08,1.1171,2024-04-30,中证有色,-1.06,2024-04-30,0,0,-,-
233,159877,医疗产业ETF,-,0.60,0.50,0.10,100.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=159877,Y,N,,,13079,,0.79,-0.01,0.607,226.84,2024-04-30,15:14:54,0.00,0.6085,23:50:02,-0.23,0.6084,2024-04-30,医疗保健,-0.13,2024-04-30,0,0,-,-
234,159880,有色ETF基金,399395,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159880,Y,N,,,6255,,0.68,-0.01,1.088,718.74,2024-04-30,15:14:24,0.28,1.0761,23:50:02,1.10,1.0762,2024-04-30,国证有色,-0.88,2024-04-30,0,0,-,-
235,159881,有色60ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159881,Y,N,,,17625,,1.82,-0.20,1.034,2591.74,2024-04-30,15:14:09,-0.96,1.0351,23:50:02,-0.12,1.0352,2024-04-30,中证有色,-1.06,2024-04-30,0,0,-,-
236,159883,医疗器械ETF,-,0.60,0.50,0.10,100.0,永赢基金,https://www.maxwealthfund.com/fundProduct?fundCode=159883,Y,N,,,326904,,17.13,-0.04,0.524,3772.83,2024-04-30,15:14:27,0.19,0.5246,23:50:02,-0.11,0.5246,2024-04-30,医疗器械,0.27,2024-04-30,0,0,-,-
237,159885,碳中和ETF基金,000977,0.60,0.50,0.10,50.0,鹏华基金,https://www.phfund.com.cn/web/FUND_159885,Y,N,,,57447,,3.29,-0.01,0.572,546.46,2024-04-30,15:14:27,-1.04,0.5704,23:50:02,-0.19,0.5731,2024-04-30,内地低碳,-1.43,2024-04-30,0,0,-,-
238,159886,机械ETF,000812,0.60,0.50,0.10,120.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159886/index.html,Y,N,,,6904,,0.51,0.00,0.744,629.23,2024-04-30,15:14:30,-1.33,0.7400,23:50:02,0.08,0.7434,2024-04-30,细分机械,-1.82,2024-04-30,0,0,-,-
239,159887,银行ETF,-,0.60,0.50,0.10,30.0,富国基金,https://www.fullgoal.com.cn/funds/zhishu/159887/index.html,Y,N,,,29492,,2.93,-0.03,0.995,5472.79,2024-04-30,15:14:30,0.51,0.9934,23:50:02,0.17,0.9933,2024-04-30,800银行,0.49,2024-04-30,0,0,-,-
240,159888,智能车ETF,-,0.60,0.50,0.10,100.0,华夏基金,https://www.chinaamc.com/fund/159888/index.shtml,Y,N,,,14745,,1.30,-0.01,0.884,1207.46,2024-04-30,15:14:57,-0.56,0.8840,23:50:02,0.01,0.8839,2024-04-30,CS智汽车,-0.51,2024-04-30,0,0,-,-
241,159889,智能汽车ETF,-,0.60,0.50,0.10,100.0,国泰基金,https://e.gtfund.com/Etrade/Jijin/view/id/159889,Y,N,,,8840,,0.68,0.00,0.768,1380.26,2024-04-30,15:14:33,-0.52,0.7669,23:50:02,0.14,0.7669,2024-04-30,CS智汽车,-0.51,2024-04-30,0,0,-,-
242,159890,云计算ETF,-,0.25,0.15,0.10,100.0,招商基金,http://www.cmfchina.com/main/159890/fundinfo.shtml,Y,N,,,12259,,1.12,-0.01,0.913,1878.75,2024-04-30,15:15:00,-0.76,0.9106,23:50:02,0.26,0.9106,2024-04-30,云计算,-0.86,2024-04-30,0,0,-,-
243,159891,医疗ETF基金,-,0.60,0.50,0.10,100.0,建信基金,http://www.ccbfund.cn/fund_info/info.jspx?fundCode=159891,Y,N,,,27902,,1.28,-0.02,0.459,163.29,2024-04-30,15:14:03,0.22,0.4588,23:50:02,0.07,0.4587,2024-04-30,医疗保健,-0.13,2024-04-30,0,0,-,-
244,159895,物联网50ETF,-,0.20,0.15,0.05,100.0,易方达,https://www.efunds.com.cn/fund/159895.shtml,Y,N,,,4124,,0.30,-0.01,0.726,38.34,2024-04-30,15:14:36,-0.41,0.7247,23:50:02,0.17,0.7248,2024-04-30,CS物联网,-0.47,2024-04-30,0,0,-,-
245,159896,物联网龙头ETF,-,0.60,0.50,0.10,100.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=159896,Y,N,,,8406,,0.57,0.00,0.677,265.77,2024-04-30,15:14:33,-0.44,0.6767,23:50:02,0.04,0.6767,2024-04-30,CS物联网,-0.47,2024-04-30,0,0,-,-
246,159898,医疗器械指数ETF,-,0.60,0.50,0.10,100.0,招商基金,http://www.cmfchina.com/main/159898/fundinfo.shtml,Y,N,,,29510,,1.62,-0.01,0.550,1303.16,2024-04-30,15:14:36,0.36,0.5492,23:50:02,0.16,0.5491,2024-04-30,医疗器械,0.27,2024-04-30,0,0,-,-
247,159899,软件龙头ETF,-,0.60,0.50,0.10,100.0,招商基金,http://www.cmfchina.com/main/159899/fundinfo.shtml,Y,N,,,24398,,1.52,-0.09,0.621,1582.50,2024-04-30,15:14:39,-1.58,0.6208,23:50:02,0.02,0.6209,2024-04-30,软件指数,-1.54,2024-04-30,0,0,-,-
248,159901,深证100ETF,399330,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159901.shtml,Y,N,,,266133,,66.67,0.14,2.505,8409.40,2024-04-30,15:14:39,-0.83,2.4978,23:50:02,0.07,2.5032,2024-04-30,深证100,-1.03,2024-04-30,0,0,-,-
249,159902,中小100ETF,399005,0.60,0.50,0.10,50.0,华夏基金,https://www.chinaamc.com/fund/159902/index.shtml,Y,N,,,15096,,4.52,-0.01,2.995,902.19,2024-04-30,15:14:42,-0.79,2.9919,23:50:02,0.10,2.9921,2024-04-30,中小100,-0.91,2024-04-30,0,0,-,-
250,159903,深成ETF,399001,0.60,0.50,0.10,300.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=159903,Y,N,,,34015,,3.84,-0.03,1.130,1273.71,2024-04-30,15:14:09,-1.05,1.1302,23:50:02,-0.15,1.1317,2024-04-30,深证成指,-0.90,2024-04-30,0,0,-,-
251,159905,深红利ETF,399324,0.60,0.50,0.10,50.0,工银瑞信,https://www.icbccs.com.cn/gyrx/jjcp/etf/gyshlETF/index.html,Y,N,,,161294,,31.02,0.01,1.923,4477.37,2024-04-30,15:14:12,-0.36,1.9213,23:50:02,0.09,1.9212,2024-04-30,深证红利,-0.26,2024-04-30,0,0,-,-
252,159906,深成长龙头ETF,399326,0.60,0.50,0.10,100.0,大成基金,https://www.dcfund.com.cn/main/fund/productdetail/index.shtml?product_code=159906,Y,N,,,16564,,1.22,-0.01,0.736,392.79,2024-04-30,15:14:42,-1.60,0.7357,23:50:02,0.01,0.7359,2024-04-30,成长40,-1.88,2024-04-30,0,0,-,-
253,159907,2000ETF,399303,0.60,0.50,0.10,150.0,广发基金,http://www.gffunds.com.cn/funds/?fundcode=159907,Y,N,,,23920,,1.61,0.00,0.673,1018.88,2024-04-30,15:14:15,-0.88,0.6741,23:50:02,-0.21,0.6744,2024-04-30,国证2000,-0.68,2024-04-30,0,0,-,-
254,159908,创业板ETF博时,399006,0.60,0.50,0.10,50.0,博时基金,https://www.bosera.com/fund/159908.html,Y,N,,,114623,,19.49,-0.07,1.700,1296.30,2024-04-30,15:14:45,-0.87,1.6926,23:50:02,-0.04,1.7006,2024-04-30,创业板指,-1.55,2024-04-30,0,0,-,-
255,159909,TMT50ETF,399610,0.60,0.50,0.10,250.0,招商基金,http://www.cmfchina.com/main/159909/fundinfo.shtml,Y,N,,,58156,,3.28,0.03,0.564,215.13,2024-04-30,15:14:48,-1.23,0.5636,23:50:02,0.07,0.5636,2024-04-30,TMT50,-0.78,2024-04-30,0,0,-,-
256,159910,基本面120ETF,399702,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159910/fundManager.shtml,Y,N,,,16591,,3.28,0.00,1.978,151.14,2024-04-30,15:14:51,-0.25,1.9771,23:50:02,0.06,1.9769,2024-04-30,深证F120,-0.33,2024-04-30,0,0,-,-
257,159912,深300ETF,399007,0.60,0.50,0.10,160.0,汇添富,https://www.99fund.com/main/products/pofund/159912/fundgk.shtml,Y,N,,,7595,,0.98,0.00,1.291,244.73,2024-04-30,15:14:18,-0.84,1.2893,23:50:02,-0.02,1.2913,2024-04-30,深证300,-0.92,2024-04-30,0,0,-,-
258,159913,深价值ETF,399348,0.60,0.50,0.10,100.0,交银施罗德,https://www.fund001.com/fund/159913/index.shtml,Y,N,,,2713,,0.55,0.00,2.031,1.97,2024-04-30,15:14:45,0.00,2.0296,23:50:02,0.10,2.0290,2024-04-30,深证价值,-0.41,2024-04-30,0,0,-,-
259,159915,创业板ETF,399006,0.60,0.50,0.10,100.0,易方达,https://www.efunds.com.cn/fund/159915.shtml,Y,N,,,3127345,,567.93,-0.45,1.816,130715.05,2024-04-30,15:14:54,-1.14,1.8078,23:50:02,-0.02,1.8163,2024-04-30,创业板指,-1.55,2024-04-30,0,0,-,-
260,159916,深F60ETF,399701,0.60,0.50,0.10,50.0,建信基金,http://www.ccbfund.cn/fund_info/info.jspx?fundCode=159916,Y,N,,,8807,,3.88,0.00,4.409,32.47,2024-04-30,15:14:57,-0.32,4.4416,23:50:02,-0.73,4.4414,2024-04-30,深证F60,-0.25,2024-04-30,0,0,-,-
261,159918,中创400ETF,399624,0.60,0.50,0.10,100.0,嘉实基金,https://www.jsfund.cn/main/fund/159918/fundManager.shtml,Y,N,,,3756,,0.60,0.00,1.605,0.05,2024-04-30,15:14:21,-0.80,1.6050,23:50:02,-0.02,1.6054,2024-04-30,中创400,-0.89,2024-04-30,0,0,-,-
262,159919,沪深300ETF,399300,0.60,0.50,0.10,90.0,嘉实基金,https://www.jsfund.cn/main/fund/159919/fundManager.shtml,Y,N,,,2797672,,1046.05,0.50,3.739,77230.96,2024-04-30,15:15:00,-0.56,3.7385,23:50:02,-0.06,3.7412,2024-04-30,沪深300,-0.54,2024-04-30,0,0,-,-
263,159922,中证500ETF,000905,0.20,0.15,0.05,40.0,嘉实基金,https://www.jsfund.cn/main/fund/159922/fundManager.shtml,Y,N,,,240467,,135.84,3.84,5.649,43581.97,2024-04-30,15:14:48,-0.79,5.6492,23:50:02,0.00,5.6491,2024-04-30,中证500,-0.68,2024-04-30,0,0,-,-
264,159923,中证100ETF,000903,0.60,0.50,0.10,100.0,大成基金,https://www.dcfund.com.cn/main/fund/productdetail/index.shtml?product_code=159923,Y,N,,,1529,,0.24,0.00,1.575,14.33,2024-04-30,15:14:12,-0.51,1.5754,23:50:02,-0.16,1.5775,2024-04-30,中证100,-0.73,2024-04-30,0,0,-,-
265,159925,沪深300ETF南方,000300,0.60,0.50,0.10,200.0,南方基金,https://www.nffund.com/main/nffund/personal-financing/detail.shtml?fundCode=159925,Y,N,,,114242,,41.21,0.97,3.607,20966.59,2024-04-30,15:14:06,-0.50,3.6024,23:50:02,0.06,3.6050,2024-04-30,沪深300,-0.54,2024-04-30,0,0,-,-
266,159928,消费ETF,399932,0.60,0.50,0.10,200.0,汇添富,https://www.99fund.com/main/products/pofund/159928/fundgk.shtml,Y,N,,,1029863,,90.63,0.05,0.880,12458.47,2024-04-30,15:14:24,0.11,0.8789,23:50:02,0.13,0.8789,2024-04-30,中证消费,0.12,2024-04-30,0,0,-,-
267,159929,医药ETF,399933,0.60,0.50,0.10,50.0,汇添富,https://www.99fund.com/main/products/pofund/159929/fundgk.shtml,Y,N,,,131220,,17.29,-0.05,1.318,9348.79,2024-04-30,15:14:09,-0.15,1.3182,23:50:02,-0.01,1.3181,2024-04-30,中证医药,0.00,2024-04-30,0,0,-,-
268,159930,能源ETF,399928,0.60,0.50,0.10,50.0,汇添富,https://www.99fund.com/main/products/pofund/159930/fundgk.shtml,Y,N,,,30640,,4.53,0.13,1.478,3108.03,2024-04-30,15:14:15,1.03,1.4763,23:50:02,0.13,1.4761,2024-04-30,中证能源,1.06,2024-04-30,0,0,-,-
269,159931,金融ETF,399934,0.60,0.50,0.10,50.0,汇添富,https://www.99fund.com/main/products/pofund/159931/fundgk.shtml,Y,N,,,3733,,0.54,0.00,1.444,142.34,2024-04-30,15:14:51,-0.55,1.4454,23:50:02,-0.10,1.4454,2024-04-30,中证金融,-0.66,2024-04-30,0,0,-,-
