,name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
0,黄金ETF,518880,5.286,9985,10000,商品，黄金,0.60%,华安基金,2013-07-29,黄金9999指数,138251.54,10312,11373,12299,14510,19090,161.66
1,豆粕ETF,159985,2.188,10051,9962,商品，农产品,0.60%,华夏基金,2019-12-05,大商所豆粕期货价格指数,19632.73,10239,10023,12397,17040,10000,14.5
2,纳指ETF,513100,1.299,10008,10000,跨境，美国,0.80%,国泰基金,2013-05-15,纳斯达克100指数,57525.44,9716,10709,14074,13959,23081,118.97
3,红利低波ETF,512890,1.04,10039,10000,策略，红利,0.60%,华泰柏瑞基金,2019-01-18,红利低波指数,51586.33,10246,11379,10833,14355,18246,59.23
4,沪深300ETF,510300,3.598,9950,10008,宽基，大盘股,0.60%,华泰柏瑞基金,2012-05-28,沪深300指数,356081.52,10204,10503,9131,7328,10021,1952.36
5,创业板ETF,159915,1.816,9886,10045,宽基，中小盘,0.60%,易方达基金,2011-12-09,创业板指,146757.61,10271,9859,8053,6152,11724,550.53
6,有色金属ETF,512400,1.069,9907,10005,行业，资源，有色金属,0.60%,南方基金,2017-09-01,有色金属指数,18227.38,10210,11312,9605,9701,16755,42.2
7,标普500ETF,513500,1.758,10023,10000,跨境，美国,0.85%,博时基金,2014-01-15,标准普尔500指数,21997.2,9472,10967,13090,13628,18975,122.04
8,恒生ETF,159920,1.059,9991,10000,跨境，香港,0.75%,华夏基金,2012-10-22,香港恒生指数,63194.27,10654,10622,9455,6953,6819,153.16
9,通信ETF,515880,1.189,9875,9988,行业，TMT，通信,0.60%,国泰基金,2019-09-06,通信设备指数,33205.79,10285,11499,11112,12771,10000,27.93
10,德国ETF,513030,1.358,9963,10000,跨境，德国,1.00%,华安基金,2014-09-05,德国DAX指数,7401.46,9638,10593,11242,10908,13419,8.54
11,恒生互联网ETF,513330,0.374,9947,10000,跨境，香港，互联网,0.65%,华夏基金,2021-02-08,恒生互联网科技业指数,366492.22,10841,10747,8990,4284,10000,294.89
12,煤炭ETF,515220,1.244,10065,10005,行业，煤炭，资源,0.60%,国泰基金,2020-03-02,中证煤炭指数,24435.35,10008,10757,11710,17835,10000,34.38
13,中概互联网ETF,513050,1.01,9912,10000,跨境，中概股,0.85%,易方达基金,2017-01-18,中国互联网50指数,127368.97,10837,10756,9951,4839,7734,333.6
14,证券ETF,512880,0.873,9820,10004,行业，金融，证券,0.60%,国泰基金,2016-08-08,证券公司指数,142024.23,10199,9678,9407,8378,8730,301.53
15,科创50ETF,588000,0.804,9901,10012,宽基，中小盘，科创板,0.60%,华夏基金,2020-11-16,科创50指数,199978.64,10050,8963,7096,5899,10000,729.32
16,红利低波50ETF,515450,1.352,10060,10000,策略，低波动，红利,0.60%,南方基金,2020-02-26,标普中国A股大盘红利低波50指数,3921.53,10321,11458,11155,14021,10000,17.04
17,电力ETF,159611,0.987,10061,10021,行业，电力,0.60%,广发基金,2022-01-07,电力指数,11793.08,10165,11371,10834,10000,10000,20.36
18,黄金股ETF,517520,1.231,9848,10029,行业，黄金,0.60%,永赢基金,2023-11-01,SSH黄金股票指数,6552.83,10319,12497,10000,10000,10000,2.96
19,医疗ETF,512170,0.336,9882,9969,行业，医药,0.60%,华宝基金,2019-06-17,中证医疗指数,42306.5,10030,8593,7134,3944,10000,223.6
20,消费ETF,159928,0.88,10011,10013,行业，消费，必选消费,0.60%,汇添富基金,2013-09-16,中证消费指数,9513.22,10173,10317,8782,6774,12828,92.24
21,红利低波100ETF,515100,1.372,10000,10026,策略，低波动，红利,0.60%,景顺长城基金,2020-07-03,红利低波100指数,16179.46,10386,10752,10379,13999,10000,74.21
22,人工智能ETF,159819,0.758,9961,10000,主题，新兴产业，人工智能,0.20%,易方达基金,2020-09-23,CS人工智能指数,44539.32,10271,10120,8507,8385,10000,58.16
23,半导体ETF,512480,0.704,9874,9993,行业，半导体，芯片,0.60%,国联安基金,2019-06-12,半导体指数,70573.47,9986,8756,7326,7012,10000,194.29
24,日经ETF,513520,1.434,10014,10000,跨境，日本,0.25%,华夏基金,2019-06-25,日经225指数,13787.68,9163,10880,12838,11221,10000,9.17
25,港股创新药ETF,513120,0.645,9847,10000,跨境，香港，医药,0.60%,广发基金,2022-07-12,港股创新药港币指数,109467.67,10047,8113,6988,10000,10000,57.58
26,酒ETF,512690,0.699,9971,9989,行业，食品饮料，酒,0.60%,鹏华基金,2019-05-06,中证酒指数,30591.17,10116,10101,8321,7066,10000,93.55
27,红利ETF,510880,3.143,10042,10011,策略，红利,0.60%,华泰柏瑞基金,2007-01-18,红利指数,44193.56,10231,11234,10764,12786,13870,177.36
28,创业板50ETF,159949,0.798,9888,10063,宽基，中小盘,0.60%,华安基金,2016-07-22,创业板50指数,68606.0,10350,10140,8168,6068,14353,159.82
29,有色ETF,159980,1.763,10103,9962,商品，有色金属,0.70%,大成基金,2019-12-24,上期有色金属指数,16039.03,11033,11463,11470,12963,10000,4.44
30,恒生科技指数ETF,513180,0.5,9940,10000,跨境，香港，科技,0.65%,华夏基金,2021-05-25,恒生科技指数,254390.27,10549,10020,9709,10000,10000,216.22
31,创业板成长ETF,159967,0.427,9861,9976,策略，动量，成长,0.60%,华夏基金,2019-07-15,创成长指数,13891.69,10314,10215,7764,6083,10000,42.65
32,纳斯达克ETF,513300,1.638,10012,10000,跨境，美国,0.80%,华夏基金,2020-11-05,纳斯达克100指数,23025.78,9710,10869,14318,14219,10000,40.78
33,基建50ETF,516970,1.042,9802,10012,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,6701.75,10146,10579,7606,10000,10000,35.22
34,上证50ETF,510050,2.5,9956,10002,宽基，大盘股,0.60%,华夏基金,2005-02-23,上证50指数,205333.63,10208,10616,9478,7428,9210,1124.66
35,芯片ETF,159995,0.843,9837,10001,行业，半导体，芯片,0.60%,华夏基金,2020-02-10,国证芯片指数,33294.77,9976,9045,7534,6887,10000,225.04
36,新能源车ETF,515030,1.116,9841,10041,主题，新兴产业，新能源车,0.60%,华夏基金,2020-03-04,CS新能车指数,12699.21,10118,9370,7205,6945,10000,61.74
37,中证500ETF,510500,5.529,9932,10001,宽基，中小盘,0.60%,南方基金,2013-03-15,中证500指数,219476.19,10294,10018,8808,8796,11201,782.24
38,旅游ETF,159766,0.706,9874,10016,主题，旅游,0.60%,富国基金,2021-07-23,中证旅游指数,12068.75,10000,10086,6815,10000,10000,24.03
39,云计算ETF,516510,0.906,9923,10025,主题，TMT，互联网,0.20%,易方达基金,2021-04-07,云计算指数,12532.87,10067,9902,7831,9292,10000,12.86
40,能源ETF,159930,1.478,10103,10012,行业，资源，能源,0.60%,汇添富基金,2013-09-16,中证能源指数,4186.82,10103,11805,12075,20905,19145,3.37
41,军工ETF,512660,0.891,9867,10020,行业，军工,0.60%,国泰基金,2016-08-08,中证军工指数,28123.8,9900,9281,8167,8650,11848,73.38
42,恒生医疗ETF,513060,0.367,9866,10000,跨境，香港，医药，医疗保健,0.65%,博时基金,2021-03-29,恒生医疗保健指数,76501.34,10027,8048,6565,3289,10000,105.14
43,中证1000ETF,512100,2.207,9897,9988,宽基，中小盘,0.60%,南方基金,2016-11-04,中证1000指数,133279.8,10091,9297,8198,8856,11952,257.49
44,医药ETF,512010,0.368,9973,10021,行业，医药,0.60%,易方达基金,2013-10-28,300医药指数,49442.62,10138,8954,7983,4673,8731,173.09
45,短融ETF,511360,109.64,10010,10000,债券，信用债，短期融资券,0.20%,海富通基金,2020-09-25,中证短融指数,1014934.06,10023,10086,10244,10752,10000,257.94
46,光伏ETF,515790,0.793,9766,10004,主题，光伏，新兴产业,0.60%,华泰柏瑞基金,2020-12-18,光伏产业指数,32407.84,9497,8910,6239,7343,10000,100.4
47,中证红利ETF,515080,1.521,10013,10015,策略，红利,0.30%,招商基金,2019-12-27,中证红利指数,20059.14,10201,11038,10503,12860,10000,45.68
48,游戏ETF,159869,0.951,9969,10004,主题，游戏,0.60%,华夏基金,2021-03-05,动漫游戏指数,31605.12,9704,9333,6232,10085,10000,61.86
49,纳指ETF,159941,0.978,10020,10000,跨境，美国,1.05%,广发基金,2015-07-13,纳斯达克100指数,70806.32,9731,10700,14072,13833,22483,196.18
50,香港证券ETF,513090,0.954,9805,10167,跨境，香港,0.20%,易方达基金,2020-03-26,香港证券港元指数,96931.13,10302,9298,8488,7626,10000,25.48
51,养殖ETF,159865,0.622,10000,9978,行业，畜牧养殖,0.60%,国泰基金,2021-03-08,中证畜牧指数,16502.16,9952,9325,8228,6761,10000,48.18
52,东南亚科技ETF,513730,1.036,10078,10000,跨境，新加坡，东南亚,0.50%,华泰柏瑞基金,2023-12-01,新交所泛东南亚科技指数,2768.98,10157,9857,10000,10000,10000,5.35
53,中概互联ETF,159605,0.789,9900,10000,跨境，中概股,0.60%,广发基金,2021-12-02,中国互联网30人民币指数,89768.05,10779,10648,10749,10000,10000,69.05
54,恒生科技ETF,513130,0.489,9959,10000,跨境，香港，科技,0.25%,华泰柏瑞基金,2021-06-01,恒生科技指数,215638.35,10516,9859,9569,10000,10000,152.83
55,银行ETF,512800,1.218,10058,10014,行业，金融，银行,0.60%,华宝基金,2017-08-03,中证银行指数,27340.98,10491,11689,11123,9767,11341,60.46
56,黄金股ETF,159562,1.332,9867,10046,行业，黄金,0.60%,华夏基金,2024-01-22,SSH黄金股票指数,3863.77,10076,10000,10000,10000,10000,0.498
57,纳指生物科技ETF,513290,1.105,10138,10000,跨境，美国，生物科技,0.65%,汇添富基金,2022-08-29,纳斯达克生物科技指数,4620.6,9485,9684,10544,10000,10000,13.24
58,电池ETF,159755,0.586,9799,10023,主题，新兴产业，新能源车，电池,0.60%,广发基金,2021-06-24,新能电池指数,9889.71,10209,9670,7052,10000,10000,31.11
59,红利ETF易方达,515180,1.355,10015,10009,策略，红利,0.20%,易方达基金,2019-12-20,中证红利指数,10100.35,10234,11088,10600,12760,10000,58.34
60,券商ETF,512000,0.837,9812,10006,行业，金融，证券,0.60%,华宝基金,2016-09-14,证券公司指数,72139.54,10182,9687,9426,8404,8792,200.79
61,汽车ETF,516110,1.093,9856,9999,行业，汽车,0.60%,国泰基金,2021-05-07,800汽车指数,9694.29,10410,10779,11421,10000,10000,10.24
62,法国CAC40ETF,513080,1.634,9963,10000,跨境，法国,0.65%,华安基金,2020-06-12,法国CAC40指数,2250.2,9773,10556,10922,13010,10000,3.08
63,芯片ETF,512760,0.793,9863,9997,行业，半导体，芯片,0.60%,国泰基金,2019-06-12,中华半导体人民币指数,22179.97,9975,8841,7282,6789,10000,127.4
64,新能车ETF,515700,1.475,9853,10041,主题，新兴产业，新能源车,0.20%,平安基金,2020-02-10,新能源车指数,9415.91,10130,9371,7291,7284,10000,34.89
65,稀有金属ETF,562800,0.49,9800,10021,主题，稀有金属,0.60%,嘉实基金,2021-09-27,CS稀金属指数,3297.78,10020,9515,7729,10000,10000,9.29
66,能源化工ETF,159981,1.632,9976,10000,商品，化工,0.60%,建信基金,2020-01-17,易盛能化A,2206.29,10200,9939,10604,13521,10000,2.42
67,沪深300ETF易方达,510310,1.76,9955,10013,宽基，大盘股,0.20%,易方达基金,2013-03-25,沪深300指数,67227.3,10215,10520,9181,7486,10414,1360.47
68,家电ETF,159996,1.227,10208,10022,行业，家电,0.60%,国泰基金,2020-03-16,家用电器指数,9773.23,10820,11575,11084,8485,10000,21.11
69,H股ETF,510900,0.794,9987,10191,跨境，香港，中概股,0.75%,易方达基金,2012-10-22,恒生中国企业指数,51410.94,10773,11120,9950,6684,6424,94.5
70,新能源ETF,516160,0.601,9804,10036,主题，新能源，新兴产业,0.20%,南方基金,2021-02-04,中证新能指数,14889.25,9804,9318,6626,6814,10000,58.37
71,中国国企ETF,517180,1.513,9993,9982,主题，国企,0.30%,南方基金,2021-12-28,富时中国国企开放共赢指数,7723.14,10189,11867,10625,10000,10000,12.63
72,5G通信ETF,515050,0.954,9927,9998,主题，新兴产业，5G,0.60%,华夏基金,2019-10-16,5G通信指数,9095.22,10302,10392,10203,9103,10000,71.49
73,中韩半导体ETF,513310,1.246,9881,10000,跨境，韩国,0.95%,华泰柏瑞基金,2022-12-22,中韩半导体指数,8995.23,9614,10097,11225,10000,10000,2.68
74,道琼斯ETF,513400,0.987,10020,10000,全球，美国,0.65%,鹏华基金,2024-02-02,道琼斯工业平均指数,4129.42,9629,10000,10000,10000,10000,5.38
75,黄金ETF基金,159937,5.285,9981,10000,商品，黄金,0.60%,博时基金,2014-09-01,黄金9999指数,25323.04,10320,11390,12302,14519,19073,87.91
76,基建ETF,516950,1.018,9864,10003,主题，基建,0.60%,银华基金,2021-05-14,中证基建指数,5365.96,10325,11175,8399,10000,10000,7.59
77,纳斯达克指数ETF,159501,1.209,10160,10000,跨境，美国,0.60%,嘉实基金,2023-06-14,纳斯达克100指数,15382.42,9853,10531,10000,10000,10000,30.69
78,上证指数ETF,510210,0.758,9987,10013,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,22647.0,10202,10398,9526,9786,12750,65.9
79,深红利ETF,159905,1.923,9964,10009,策略，红利,0.60%,工银瑞信基金,2011-01-11,深证红利指数,4226.76,10256,10932,9752,6853,10400,30.19
80,食品饮料ETF,515170,0.634,10000,9994,行业，食品饮料,0.60%,华夏基金,2021-01-13,细分食品指数,5481.3,10177,10276,8614,6847,10000,28.05
81,钢铁ETF,515210,1.214,9854,10006,行业，钢铁,0.60%,国泰基金,2020-03-02,中证钢铁指数,8552.23,10185,10185,9545,8289,10000,10.21
82,价值100ETF,512040,0.94,10053,10032,策略，价值,0.70%,富国基金,2018-11-29,国信价值指数,6870.0,10503,11312,11241,12662,18313,6.44
83,房地产ETF,512200,0.462,9665,10000,行业，金融，房地产,0.60%,南方基金,2017-09-25,房地产指数,30690.21,9686,8783,7011,5487,5145,32.78
84,机器人ETF,562500,0.712,9834,10016,主题，新兴产业，机器人,0.60%,华夏基金,2021-12-29,机器人指数,6730.89,9889,9622,9036,10000,10000,9.6
85,工程机械ETF,560280,1.159,10009,10022,行业，机械,0.60%,广发基金,2023-10-30,工程机械主题指数,1605.85,10692,11602,10000,10000,10000,0.577
86,军工龙头ETF,512710,0.541,9908,10000,行业，军工,0.60%,富国基金,2019-08-26,军工龙头指数,12365.27,10188,9032,7875,7233,10000,43.62
87,800ETF,515800,0.915,9946,10009,宽基，综合,0.20%,汇添富基金,2019-12-16,中证800指数,9473.38,10223,10398,9086,7835,10000,68.25
88,MSCI中国A50ETF,560050,0.75,9934,10018,MSCI,0.60%,汇添富基金,2021-11-08,MSCI中国A50互联互通人民币指数,19141.18,10316,10933,9410,10000,10000,58.65
89,教育ETF,513360,0.569,9810,10000,跨境，教育,0.65%,博时基金,2021-06-17,中国教育人民币指数,13335.87,9827,9611,10716,10000,10000,5.81
90,软件ETF,515230,0.641,9862,10019,主题，新兴产业，软件,0.60%,国泰基金,2021-03-02,软件指数,5126.54,9727,8336,6303,6642,10000,7.23
91,有色50ETF,159652,0.923,9957,10028,行业，资源，有色金属,0.60%,汇添富基金,2023-02-08,细分有色指数,2762.25,10336,11509,9903,10000,10000,2.73
92,大数据ETF,515400,0.683,9913,10026,主题，新兴产业,0.60%,富国基金,2021-01-20,中证数据指数,6561.87,9633,9058,6816,7489,10000,13.74
93,港股通互联网ETF,159792,0.59,9949,10154,跨境，香港，互联网,0.60%,富国基金,2021-09-28,HKC互联网指数,89016.13,10926,10766,9248,10000,10000,90.67
94,人工智能ETF,515980,0.823,9952,10010,主题，新兴产业，人工智能,0.60%,华富基金,2020-02-10,人工智能指数,11712.4,10300,10186,8313,7706,10000,15.69
95,游戏动漫ETF,516770,0.965,9959,9993,主题，游戏,0.36%,华泰柏瑞基金,2021-03-05,动漫游戏指数,1893.01,9708,9378,6315,10310,10000,1.52
96,央企共赢ETF,517090,1.429,9965,9979,主题，国企,0.30%,国泰基金,2021-12-28,富时中国国企开放共赢指数,3568.83,10229,11869,10601,10000,10000,6.11
97,中证A50ETF,563350,1.028,9932,10020,,0.20%,华泰柏瑞基金,2024-03-18,中证A50指数,9006.1,10259,10000,10000,10000,10000,20.31
98,国防ETF,512670,0.602,9885,10023,行业，军工,0.40%,鹏华基金,2019-08-01,中证国防指数,8643.76,10017,8649,7359,7428,10000,20.48
99,黄金基金ETF,518800,5.22,9971,10000,商品，黄金,0.60%,国泰基金,2013-07-29,黄金9999指数,15043.33,10316,11360,12279,14464,18996,27.94
100,锂电池ETF,159840,0.471,9854,10085,主题，新兴产业，新能源车，电池,0.52%,工银瑞信基金,2021-08-20,新能电池指数,5812.24,10261,9731,7115,10000,10000,10.19
101,科创100ETF基金,588220,0.827,9964,10017,宽基，中小盘，科创板,0.60%,鹏华基金,2023-09-15,科创100指数,61735.29,10286,8465,10000,10000,10000,49.83
102,日经225ETF,513880,1.305,10008,10000,跨境，日本,0.25%,华安基金,2019-06-25,日经225指数,13862.96,9081,10670,12039,10533,10000,20.53
103,科创芯片ETF,588200,0.933,9842,9989,行业，半导体，芯片，科创板,0.60%,嘉实基金,2022-10-26,科创芯片指数,25067.03,10011,8497,6674,10000,10000,46.29
104,中证A50ETF指数基金,560350,1.024,9961,10040,,0.20%,摩根资产管理,2024-03-12,中证A50指数,19303.62,10271,10000,10000,10000,10000,19.98
105,智能汽车ETF,515250,0.79,9912,9999,主题，智能汽车,0.60%,富国基金,2021-01-08,CS智汽车指数,4865.84,9925,9229,9634,8485,10000,5.7
106,创新药ETF,159992,0.703,9986,10008,行业，医药,0.55%,银华基金,2020-04-10,CS创新药指数,21537.51,10057,8521,7650,4659,10000,66.98
107,农业ETF,159825,0.704,9986,9991,行业，农业,0.60%,富国基金,2020-12-29,中证农业指数,10731.48,10100,9565,8554,6842,10000,21.5
108,黄金ETF,159934,5.227,9979,10000,商品，黄金,0.60%,易方达基金,2013-12-16,黄金9999指数,59471.22,10308,11378,12305,14471,19014,62.39
109,红利50ETF,159758,0.919,10044,10040,策略，红利，价值,0.60%,华夏基金,2021-12-28,红利质量指数,1849.37,10326,10863,9704,10000,10000,2.76
110,MSCIA股ETF易方达,512090,1.42,9972,10024,MSCI,0.20%,易方达基金,2018-06-01,MSCI中国A股国际通指数,1286.52,10268,10542,9324,8265,13409,4.42
111,上证综指ETF,510760,1.082,10009,10025,宽基，综合,0.60%,国泰基金,2020-09-09,上证指数,9897.64,10208,10566,10074,10692,10000,12.91
112,恒生ETF,513660,2.119,10005,10000,跨境，香港,0.60%,华夏基金,2015-01-26,香港恒生指数,24358.94,10751,10822,9606,7691,7930,33.87
113,科创板50ETF,588080,0.786,9887,10013,宽基，中小盘，科创板,0.45%,易方达基金,2020-11-16,科创50指数,44775.19,10064,9014,7068,5822,10000,352.16
114,化工ETF,159870,0.612,9903,10022,行业，化工,0.60%,鹏华基金,2021-03-03,细分化工指数,7182.7,10408,10390,8632,6830,10000,15.96
115,上证50ETF易方达,510100,1.219,9951,10003,宽基，大盘股,0.20%,易方达基金,2019-10-09,上证50指数,15308.22,10209,10628,9553,7862,10000,42.42
116,科创新材料ETF,588010,0.527,9925,10020,主题，新材料，科创板,0.60%,博时基金,2022-10-26,科创材料指数,1213.05,10436,7961,6185,10000,10000,0.784
117,传媒ETF,512980,0.712,9821,10008,行业，TMT，传媒,0.60%,广发基金,2018-01-19,中证传媒指数,14810.9,9674,9861,7409,8758,8922,39.14
118,纳指100ETF,513390,1.449,10021,10000,跨境，美国,0.65%,博时基金,2023-05-08,纳斯达克100指数,3542.9,9421,10710,10000,10000,10000,11.97
119,工业母机ETF,159667,0.903,9901,10022,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,3825.35,9989,9586,9627,10000,10000,5.38
120,游戏ETF,516010,0.944,9979,10015,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,11493.97,9692,9356,6231,10043,10000,21.4
121,油气ETF,159697,1.052,10010,9975,行业，石油，天然气,0.60%,鹏华基金,2023-05-04,国证油气指数,1157.97,10019,11239,10000,10000,10000,0.586
122,传媒ETF,159805,0.986,9791,10020,行业，TMT，传媒,0.60%,鹏华基金,2020-04-17,中证传媒指数,3428.68,9686,9880,7458,9426,10000,2.14
123,港股红利ETF,159691,1.094,10055,10000,跨境，香港，策略，红利,0.52%,工银瑞信基金,2023-04-21,HK高股息港元指数,9836.65,10992,11353,11047,10000,10000,5.24
124,资源ETF,510410,1.258,9984,9992,行业，资源,0.60%,博时基金,2012-05-11,上证资源指数,3889.6,10178,11681,10939,15012,20258,4.82
125,证券保险ETF,512070,0.589,9833,10014,行业，金融,0.60%,易方达基金,2014-07-18,300非银指数,15289.69,10190,9899,8831,7706,7716,54.69
126,恒生高股息ETF,513690,0.787,10025,10063,跨境，香港，策略，红利,0.60%,博时基金,2021-05-20,恒生高股息率指数,4935.18,10766,10870,10061,10000,10000,11.72
127,电池50ETF,159796,0.549,9821,10026,主题，新兴产业，新能源车,0.20%,汇添富基金,2022-03-14,CS电池指数,1804.91,10055,9401,7011,10000,10000,9.11
128,央企创新驱动ETF,515900,1.382,9871,9981,主题，央企,0.20%,博时基金,2019-12-18,央企创新指数,6805.66,10014,10986,9564,12808,10000,53.71
129,稀土ETF,516780,0.886,9790,10009,主题，稀土,0.60%,华泰柏瑞基金,2021-03-08,稀土产业指数,1491.46,9944,9812,8398,10114,10000,6.22
130,软件ETF,159852,0.632,9829,10010,主题，新兴产业，软件,0.60%,嘉实基金,2021-02-09,软件服务指数,3870.12,9678,8393,6220,6251,10000,8.0
131,中证2000ETF,563300,0.894,9900,9988,宽基，中小盘,0.60%,华泰柏瑞基金,2023-09-14,中证2000指数,16143.34,9781,8843,10000,10000,10000,11.77
132,信息技术ETF,159939,0.487,9898,10032,行业，信息技术,0.60%,广发基金,2015-02-05,全指信息,3492.29,10083,9294,8117,7396,9898,18.57
133,银行ETF,159887,0.995,10051,10016,行业，金融，银行,0.60%,富国基金,2021-05-20,800银行指数,5146.52,10507,11692,11117,10000,10000,3.35
134,半导体ETF,159813,0.541,9836,9996,行业，半导体，芯片,0.60%,鹏华基金,2020-05-25,国证芯片指数,11201.13,9963,9032,7514,7081,10000,33.81
135,稀土ETF基金,516150,0.93,9800,10011,主题，稀土,0.60%,嘉实基金,2021-03-17,稀土产业指数,2570.36,9925,9779,8296,10022,10000,16.09
136,生物医药ETF,512290,0.961,9948,9991,行业，医药，生物科技,0.60%,国泰基金,2019-05-20,CS生医指数,10492.35,9938,8415,8035,4727,10000,39.94
137,科创创业ETF,159781,0.477,9917,10052,宽基，中小盘,0.60%,易方达基金,2021-07-05,科创创业50指数,5630.93,10171,9715,7963,10000,10000,70.55
