,指数代码,指数简称,样本数,收盘点位,涨跌幅,PE滚动,成交量,成交额,总市值,自由流通市值
934,CN2441,生物医药R,30,2435.2252,-0.01,21.001,3256.27589,118.9759293652,10354.1626309993,4969.9117446793
935,CN2550,央视50R,50,9218.2304,-0.0055,9.6908,15760.72792,340.9008595221,102851.0498475283,10438.4189705475
936,CN2551,央视创新R,50,7926.0006,-0.0154,29.6287,17345.88234,316.6546025759,23422.047093588702,11391.648621674
937,CN2552,央视成长R,50,11072.3728,-0.0012,13.8181,20453.86687,362.9045795968,91083.6312036537,29389.4284181287
938,CN2553,央视回报R,50,8475.8734,-0.0044,20.825,7970.03155,265.1497349137,51746.6447545704,13069.884286653101
939,CN2554,央视治理R,50,9460.9933,-0.0039,9.565,20199.87571,290.56773689470003,89896.4709903048,20232.7508356878
940,CN2555,央视责任R,50,6879.3164,-0.0024,7.8952,21921.12988,261.2286331835,74407.5032623693,24350.441788188902
941,CN2556,央视生态R,50,2687.7942,-0.0055,16.3761,18644.22771,366.6244902525,52523.9138570331,16360.5331660236
942,CN2557,央视文化R,50,1698.5584,-0.0119,26.0161,19561.13693,234.9942420461,18624.960409023002,7709.9342806304
943,CN2602,中小成长R,100,986.0663,-0.0033,17.5531,31166.6272,522.4480063024,35515.8011403595,19002.4993709549
944,CN2604,中小价值R,100,2145.7875,0.0009,12.9595,24554.29477,271.0409441053,24137.2621187416,11384.0617740324
945,CN2608,科技100R,100,2807.2516,-0.0124,22.5047,27008.87285,652.815462769,55124.9176585824,30036.7866593612
946,CN2610,TMT 50R,50,5949.9952,-0.0123,28.928,27199.24262,440.3607404549,30016.2368897658,16524.0294617476
947,CN2613,深证能源R,0,4316.9542,0.0252,9.6489,3537.63826,31.473260751199998,2139.5313028595,718.9957345372001
948,CN2614,深证材料R,0,3368.1727,0.0156,15.5093,39923.44225,477.83803531169997,24470.952964322798,12439.1583631122
949,CN2615,深证工业R,0,3353.0246,-0.0084,18.717,34166.77635,562.001560799,42723.4721735145,22074.9044323948
950,CN2616,深证可选R,0,7277.0627,-0.0046,16.9732,19615.40571,269.2671983658,24555.2677577625,12043.7497374259
951,CN2617,深证消费R,0,14556.7064,0.0078,23.7696,2783.31473,83.6809772844,21136.044743251,7329.1496093666
952,CN2618,深证医药R,0,10276.1468,-0.0025,22.7483,5894.20179,154.5826134101,20582.0333457929,10141.3519790366
953,CN2619,深证金融R,0,6554.9253,-0.0096,10.1037,7831.00155,65.9970108858,12080.8492583532,4850.9605398367
954,CN2620,深证信息R,0,3859.2339,-0.0135,32.2583,45447.70908,687.5984378266,38808.8600055765,22885.8655500316
955,CN2621,深证电信R,0,4274.4447,-0.0302,36.0265,6126.35538,184.0497684029,6681.384135779399,3667.6297080711997
956,CN2622,深证公用R,0,2286.3996,-0.0019,18.7071,5046.16713,31.3609120448,6049.5334967963,1498.8114545734
957,CN2623,中小基础R,0,7498.3323,-0.006,18.6498,93983.77425,1164.6449981434,84495.707331693,43686.4645791806
958,CN2624,中创400R,400,1899.7042,-0.0089,23.7031,86716.32835,1154.1412801765,59789.7470372941,32599.2781292297
959,CN2625,中创500R,500,1754.0258,-0.0085,21.4312,115161.50608,1854.7390165118,139249.4787249289,72830.4142816905
960,CN2626,中创成长R,166,1347.4911,-0.0074,19.7567,31236.35455,815.4315166854,62525.905304694905,33226.1660470988
961,CN2627,中创价值R,166,2273.1464,-0.0001,16.058,40037.77551,539.3357196797,49260.7887674415,23582.829471313198
962,CN2628,700成长R,233,1754.3968,-0.0065,20.7988,32942.60481,468.4515717844,22328.418543636402,11498.491736313701
963,CN2629,700价值R,233,2795.7275,-0.0011,16.6071,55203.12654,494.70732656949997,25210.565181730097,12536.348526496698
964,CN2630,1000成长R,333,1346.095,-0.0031,19.565,76974.09094,1377.5233631166,94000.12928322949,50801.5772805848
965,CN2631,1000价值R,333,2458.5316,0.0023,13.918,108724.16675,1065.0109266236,87167.6893472287,43328.2849782504
966,CN2632,深100EWR,100,5243.9959,-0.0057,17.4184,40863.26249,788.9448518080001,109396.1994575866,2564.5224249979997
967,CN2633,深300EWR,300,5386.1937,-0.0031,18.2992,106402.65003,1715.754748341,161965.7564360881,7568.9001709212
968,CN2634,中小等权R,100,3519.0647,-0.0035,17.2544,34202.98694,573.016054043,53905.2007715737,3592.4449399125
969,CN2635,创业板EWR,100,1499.734,-0.0109,25.828,15093.66457,525.3764247027,47980.035823876395,3061.0492440488
970,CN2636,深证装备R,80,4789.4796,-0.0126,22.4723,19052.27691,447.17542353510004,35179.8078417309,20680.984629805902
971,CN2637,深证地产R,0,2098.4948,-0.011,8.3301,7072.16682,34.9963126769,3079.9863682561,747.86986571
972,CN2638,深证环保R,40,5445.9285,-0.0091,15.7884,15053.9274,308.52214110069997,28569.7775618983,14505.6358937526
973,CN2639,深证大宗R,40,2273.5245,0.0197,15.2115,23119.572,292.6840649014,21769.211217301297,10224.768860164
974,CN2640,创业基础R,0,1893.754,-0.0143,28.2842,90218.8628,1439.206359439,81099.19301777531,43987.23382671441
975,CN2641,深证新兴R,200,2100.2279,-0.0079,20.6922,69882.64679,1319.8532084705,105979.1796817169,59551.90900206361
976,CN2642,中小新兴R,100,1697.2441,-0.0089,20.2464,37812.33151,604.040392169,42020.3469861314,23034.5005882144
977,CN2643,创业新兴R,100,2331.602,-0.013,24.9493,17084.5351,535.6097588798,44059.6560276029,24691.915944997003
978,CN2644,深证时钟R,100,4579.1586,0.0006,13.29,47784.90097,472.96108813269996,39633.038640263396,13427.1003013995
979,CN2645,100低波R,50,11781.0782,0.0007,17.2942,25521.12092,377.2984892181,74573.11323665481,1511.9727404801001
980,CN2646,深消费50R,50,10571.3064,0.0019,19.5586,10368.75587,220.5706374239,42057.8609482346,18689.359906291298
981,CN2647,深医药50R,50,9832.2374,-0.0032,22.694,4925.98358,137.4641585442,19035.531865426397,9032.0042735008
982,CN2648,深证GDPR,100,12262.9651,-0.0001,16.7747,37674.21433,555.2186708135,75088.786006683,502.7076301959
983,CN2649,中小红利R,50,3461.8109,0.0033,15.9337,12976.43156,116.9731329193,15949.7012565106,6222.1473104184
984,CN2650,中小治理R,50,2326.8874,-0.0069,18.8062,10376.19956,200.85887970139999,18902.271768739098,8645.634005179301
985,CN2651,中小责任R,50,1654.3099,-0.0025,15.5232,10342.98895,194.2625160245,24106.287140241402,11968.419332641899
986,CN2652,中创高新R,50,2602.0913,-0.0186,50.7169,8384.05975,172.16913449740002,9640.5353812192,5872.8917950372
987,CN2653,深证龙头R,50,2884.7821,-0.0051,19.2021,27054.60854,439.815100518,64070.4669231943,33839.1457732081
988,CN2654,深证文化R,50,2433.9069,-0.0147,26.9604,24642.38029,247.98175896040001,13347.1202461815,6663.840362485799
989,CN2655,深证绩效R,100,15185.7772,0.0005,18.9254,14736.22571,338.4953421489,48709.0485014097,1032.9918745022999
990,CN2656,100绩效R,100,7502.9768,-0.0037,17.4184,40863.26249,788.9448518080001,109396.1994575866,2671.3161574156
991,CN2657,300绩效R,300,7116.6029,-0.0012,18.2992,106402.65003,1715.754748341,161965.7564360881,6853.843223203101
992,CN2658,中小绩效R,100,4380.1723,0.0001,17.2544,34202.98694,573.016054043,53905.2007715737,2907.6683618732
993,CN2659,深成指EWR,500,4466.0875,-0.0032,18.8757,150870.59921,2233.7659335031,190407.7980110764,5863.4371101162
994,CN2660,中创EWR,100,2074.7586,-0.008,20.1274,28445.17773,700.5977363352999,79459.7316876348,3505.4454125106
995,CN2661,深证低波R,100,6514.3155,0.0026,17.483,49435.35546,477.64091528629996,68136.92429431519,2756.8456236071997
996,CN2662,深证高贝R,100,1615.9962,-0.0084,19.5049,33567.59027,896.0935502117999,66858.9272553439,4491.1624348457
997,CN2663,中小低波R,100,1965.5085,0.0021,19.1303,22649.34423,234.4947508388,29792.4513481119,1813.8602215548
998,CN2664,中小高贝R,100,996.6928,-0.0158,19.072,28897.21311,517.9258847912,29022.525990449703,2117.1621565512
999,CN2665,中创低波R,200,2075.0917,0.0002,20.6278,47082.37855,640.5164617126001,69788.3252415068,3144.4504600007
1000,CN2666,中创高贝R,200,1297.2288,-0.0157,21.6128,46173.27569,1051.044268899,60554.0615083566,2671.2631303394
1001,CN2667,创业成长R,50,2926.8627,-0.0151,25.653,9688.78484,339.29936653740003,35101.7370697064,15124.8738436504
1002,CN2668,创业板VR,100,3691.4791,-0.0051,23.0872,20924.25132,334.6207406707,17708.4511620626,9090.7917697091
1003,CN2669,深证农业R,50,11174.5702,0.0103,22.2201,7477.31216,142.6180273108,26125.5180869877,9468.771496732701
1004,CN2670,深周期50R,50,3765.5708,-0.0047,17.492,33150.01921,470.32607876660006,47560.8809742419,22946.3555110608
1005,CN2671,深防御50R,50,8979.5831,-0.0015,24.8076,8915.57192,264.0118404937,38699.3264379709,17519.3635210896
1006,CN2672,深红利50R,50,5954.0748,0.0071,10.8162,10389.95381,103.75739656260001,11536.057845051299,915.2847292598
1007,CN2673,创业板50R,50,1887.3937,-0.0145,24.6727,9739.46724,398.33442629129996,34814.9355687583,19826.344010791498
1008,CN2674,深A医药R,0,2109.0808,-0.0027,23.5338,16887.71383,268.7355712575,28431.779470768302,14410.188404556002
1009,CN2675,深互联网R,0,2518.5146,-0.0289,42.2778,32912.95804,428.9813190812,16618.650648287,10591.209113086301
1010,CN2676,深医药EWR,0,3287.7994,-0.0024,23.5338,16887.71383,268.7355712575,28431.779470768302,1195.7597040167
1011,CN2677,深互联EWR,0,3799.7997,-0.0301,42.2778,32912.95804,428.9813190812,16618.650648287,1260.2479244167998
1012,CN2678,深次新股R,0,552.2142,-0.0157,31.9183,4007.23899,112.3947209813,5769.4861311925,1117.6907340556
1013,CN2680,深成能源R,0,916.3844,0.0282,10.4358,2038.19073,22.8693869988,1635.3152260099,758.0257928036999
1014,CN2681,深成材料R,0,1050.4899,0.0162,15.0702,36488.85602,420.8341512995,22526.377434162798,11492.279500383702
1015,CN2682,深成工业R,0,1398.6322,-0.0078,18.7854,27142.4622,475.72712472,38191.544190568704,20733.8761922361
1016,CN2683,深成可选R,0,2048.6777,-0.0031,16.6643,14515.36924,207.1543653566,22443.3996540314,11861.5157564388
1017,CN2684,深成消费R,0,2779.8196,0.0052,24.0297,3950.40881,94.9863174992,22915.156665876402,9873.6926309567
1018,CN2685,深成医药R,0,1986.7005,-0.0026,23.0287,5573.17712,149.593673788,20079.044389764,10025.677679889599
1019,CN2686,深成金融R,0,1847.1597,-0.0092,10.0533,9713.85512,73.5911384165,13481.1254019844,6480.9792285353005
1020,CN2687,深成信息R,0,2481.8857,-0.0125,31.8798,40406.51651,604.1696110904,36028.543201757595,21189.6491674974
1021,CN2688,深成电信R,0,2118.3625,-0.0308,33.9333,3275.30618,133.5208268942,5394.5511203412,3452.5349750002
1022,CN2689,深成公用R,0,1102.2283,-0.0032,18.805,4449.10038,26.416488288000004,5470.6053584467,1303.5718484675
1023,CN2690,中小专利R,50,2355.5746,-0.0112,23.6516,10403.72415,210.87835745279997,24249.0361566265,7674.8620984157
1024,CN2691,创业专利R,50,1934.9157,-0.0121,25.5165,6625.2785,187.0178564764,24984.6331973604,5548.5809932516
1025,CN2692,创业低波R,100,3276.7777,-0.0043,25.0669,15199.13526,307.3000902483,31708.3304151346,1642.846312765
1026,CN2693,安防产业R,50,3729.4069,-0.0218,30.5604,10808.69736,184.6237113818,9736.8984403517,863.7952025824001
1027,CN2694,创业高贝R,100,2310.3617,-0.0231,26.2177,21489.36367,588.562147269,30446.6187096601,2717.1366139945003
1028,CN2695,深证节能R,100,2234.4017,-0.0046,16.8439,28254.08484,480.8856536977,37092.9464948361,1819.9920465681
1029,CN2696,深证创投R,0,2604.0542,-0.014,29.0614,36056.98025,438.16923556769996,19318.713999524298,12110.353944583301
1030,CN2697,中关村60R,60,2969.9291,-0.0185,31.0696,14122.16447,242.53092793849999,8891.4923896711,5680.3200080976
1031,CN2698,优势成长R,50,38427.1073,0.0038,22.1145,2144.04088,27.649585282199997,1465.6124982054998,277.6834088039
1032,CN2699,金融科技R,0,2842.7051,-0.0236,16.2432,12870.40898,203.7463893803,15281.4399134173,6883.1749677034995
1033,CN2750,深主板50R,50,11111.6801,-0.0003,15.2276,30817.73318,433.9262671155,63717.6630222695,32171.072568043703
1034,CN2850,深证50R,50,8977.8745,-0.0037,19.4204,28546.83312,581.4937399648,75891.7728897074,42450.9762979949
1035,CN5061,深证GDP对冲,0,1205.9075,0.0046,,,,,
1036,CN5062,中经GDP对冲,0,1172.0571,0.0011,,,,,
1037,CN6001,安徽指数,0,5187.8289,-0.0068,19.2919,29036.9308,274.0335925513,17351.4954511763,9173.7297963091
1038,CN6002,北京指数,0,4121.0245,-0.0066,10.1561,109452.6956,1127.108348344,175913.9736468602,50752.5819997334
1039,CN6003,福建指数,0,6965.3979,-0.003,13.1758,28783.85254,356.54543133190003,29585.03982333,16916.656786151998
1040,CN6004,甘肃指数,0,2780.8948,0.0045,18.7609,8845.08187,37.7115361188,2786.2717608784,1328.1516510489998
1041,CN6005,广东指数,0,6902.2886,-0.0081,15.741,135386.99309,1606.4300933232998,119074.9512568269,59957.614056713304
1042,CN6006,广西指数,0,2001.1639,0.0021,28.5468,5863.5699,37.0854448746,2669.81319628,1219.4300472015
1043,CN6007,贵州指数,0,46461.0474,-0.0008,26.7874,5260.37303,105.0603031559,24510.932658115897,11063.5965844581
1044,CN6008,海南指数,0,1564.3722,0.0009,28.93,5771.3627,40.678075076300004,2903.2032276462,1377.096126839
1045,CN6009,河北指数,0,3259.2353,-0.0005,17.7756,14032.96159,124.4392699327,9911.8766297331,3982.5867534056
1046,CN6010,河南指数,0,6547.2061,0.0129,20.5894,21840.20603,209.28446436169997,14136.9251437708,6799.128919756899
1047,CN6011,黑龙江指,0,1266.1537,-0.0046,25.991,4861.73323,40.199416364099996,3131.2328760908003,1328.0074738146
1048,CN6012,湖北指数,0,3298.7483,-0.0078,22.8812,21649.59189,229.4004663916,12476.5981790896,6398.7471816443
1049,CN6013,湖南指数,0,3637.0689,-0.0037,20.9895,28287.43409,242.72311336380002,13985.8965691707,6880.4843145883
1050,CN6014,吉林指数,0,3209.8101,-0.0077,21.4107,8251.88574,54.3457064741,3579.4659438890003,1973.0214568939002
1051,CN6015,江苏指数,0,4837.1282,-0.0096,18.5003,84703.38136,978.0196517814,56862.897331180095,28865.4573520119
1052,CN6016,江西指数,0,4644.2371,0.0083,17.7224,14228.67821,182.4045799576,7639.8564962196,3648.3047322376
1053,CN6017,辽宁指数,0,2523.2586,-0.0075,31.3347,14630.34441,127.4408526817,7939.381980835,3807.0413131976
1054,CN6018,内蒙古指,0,10286.7204,0.0129,19.469,13598.56881,110.10151337190001,6835.939720997901,4303.3815643696
1055,CN6019,宁夏指数,0,2621.2105,-0.0038,26.0734,2479.11702,18.751055469100002,1931.4848306592999,729.9861927699001
1056,CN6021,山东指数,0,6052.0062,-0.0011,20.1002,45102.67614,482.1409214069,33444.8965513183,17103.702998542
1057,CN6022,山西指数,0,6360.9672,0.0112,12.89,13385.81081,100.633766414,9306.0678144222,3994.1382985447
1058,CN6023,陕西指数,0,3212.9359,-0.0027,16.6948,11164.07744,125.21346094110001,12119.652005215901,5585.354978253199
1059,CN6024,上海指数,0,3213.8101,-0.0059,15.3996,54062.43625,620.133284204,63670.907352421105,28918.3315817382
1060,CN6025,四川指数,0,7246.1129,-0.0035,15.9878,23090.63594,304.8186867058,26547.7340341948,12697.2583625226
1061,CN6026,天津指数,0,3578.2836,-0.0119,15.0842,11215.88665,141.3055119532,11311.9868559274,5024.9748913691
1062,CN6028,新疆指数,0,2840.3135,0.0054,12.5773,11745.08886,84.498300001,7568.3523532543,3441.344893786
1063,CN6029,云南指数,0,4929.6059,0.0139,20.7404,12956.35624,134.5289453097,7736.7319316426,3219.8195206965997
1064,CN6030,浙江指数,0,5334.5058,-0.0095,18.7609,80481.62018,930.8663660612,63099.2605934109,29046.5589596238
1065,CN6031,重庆指数,0,3242.9923,-0.0109,15.6866,14921.25584,156.0504594892,9586.8118736498,4601.9844499844
1066,CN6032,农副指数,0,1887.2517,0.0088,29.5792,6704.41927,50.6205445056,5862.053324503499,2054.7994300596
1067,CN6033,食品指数,0,1409.9408,0.0042,25.136,2873.3118,30.6425520156,2447.6205660984,1052.4172565797
1068,CN6034,饮料指数,0,4814.8024,-0.0003,21.0759,1233.62435,48.4160453526,12838.277955083899,5670.1174006492
1069,CN6036,纺织指数,0,1169.9197,0.0037,14.6992,3441.42856,15.20733271,983.2967572127001,470.1341352915
1070,CN6037,服装指数,0,1175.8661,0.0071,20.1043,2083.84083,16.1555281077,1114.8877177702,539.9072340944999
1071,CN6039,木材指数,0,3166.13,0.0074,15.2238,818.8872,3.9550243773,243.32271843779998,126.5472831165
1072,CN6041,造纸指数,0,1977.1147,-0.0017,21.4847,2844.20244,17.1688002363,1468.2439685458999,764.7726868847
1073,CN6042,印刷指数,0,2411.5865,-0.0225,33.2765,936.85489,13.8001277435,387.34541817769997,255.3153536711
1074,CN6043,文教指数,0,1357.244,-0.005,32.4458,2598.30667,22.3021034128,657.0373988332,320.4765781624
1075,CN6044,石化指数,0,1071.3898,0.0021,30.0413,2998.123,14.108462380399999,523.7077284912999,292.3433898329
1076,CN6045,化学指数,0,1710.5343,0.0041,22.2389,35850.2305,360.6295274175,16484.5179864485,8101.4172576361
1077,CN6046,医药指数,0,1652.6247,0.0,21.7987,15558.71118,179.0551960975,17136.6461783843,9066.4106033482
1078,CN6047,化纤指数,0,2866.2991,-0.0115,19.7043,4208.2948,29.2931793839,1511.8833958989,812.2170835141001
1079,CN6048,橡胶指数,0,1599.5879,-0.0087,23.4349,8721.98981,85.6417085559,3926.2092393206,1942.7492921551002
1080,CN6049,矿物指数,0,1683.3348,-0.0044,18.0905,6172.55669,80.6597798666,4892.9557820333,2198.3828197882
1081,CN6050,钢铁指数,0,1431.1346,0.0071,11.1876,4635.3053,24.357236975,2703.1879585376,901.6340595178
1082,CN6051,有色指数,0,1534.5814,0.0319,13.0217,33448.40759,323.3680319864,7722.575292211801,4510.2164328895005
1083,CN6052,金属指数,0,2160.4055,-0.0007,23.3751,8571.45674,86.75478453379999,4009.0614432602,2070.7177949567003
1084,CN6053,通用指数,0,1667.9252,-0.0236,29.9721,18672.04364,170.9708458546,7185.084635759499,3720.201981009
1085,CN6054,专用指数,0,1835.99,-0.0094,26.2318,18933.48368,279.2899316409,18851.819193176,9311.9380341458
1086,CN6055,汽车指数,0,2982.7028,-0.0175,21.764,17413.52181,196.02967022259998,12298.7715653955,6069.694375284499
1087,CN6056,交运指数,0,1366.3689,-0.0275,39.6071,4170.51809,59.274849501700004,2647.6186930102,1379.7904310666001
1088,CN6057,电气指数,0,4317.2486,-0.0072,17.3805,23996.91704,334.1350823028,32966.1198264657,19369.9444581096
1089,CN6058,电子指数,0,2546.0776,-0.0138,29.7717,69982.29213,1080.5191019909,46966.3430379005,26345.654156167202
1090,CN6059,仪表指数,0,2202.752,-0.0201,36.2076,3124.74179,38.9156035655,2060.0660721595,1019.7571120819999
1091,CN6060,其他指数,0,1109.9621,-0.0057,37.5685,155.61238,2.4581404427,176.5082223459,63.3866754426
1092,CN6074,财富管理R,50,6237.5528,-0.0072,7.9439,19418.40305,195.9276130684,45735.0347405901,9640.4579734818
1093,CN6075,国证信创R,50,5277.1674,-0.0208,37.2619,10258.66188,342.08197101720003,24836.0288478498,10896.61800403
1094,CN6077,国证电影R,0,1384.3387,-0.0264,37.4505,6241.49031,61.102001219899996,2424.1970961776997,1115.7216721734
1095,CN6079,国证中药R,50,10646.901,0.0044,21.4253,4609.05848,76.9060129061,8997.742626675501,4531.5644764879
1096,CN6082,国证航天R,0,4837.4488,-0.0184,42.7232,5934.18163,98.0300364683,7286.3859618819,3528.2565992328005
1097,CN6084,电信服务R,0,2770.4135,-0.0208,18.4192,3320.53182,25.3806778525,7422.9475978604005,175.09053495759997
1098,CN6085,服装纺织R,0,1739.8345,0.0131,16.2134,9392.47496,68.9610571243,5817.3580195311,2244.4963041073997
1099,CN6086,工业服务R,0,2844.3544,0.0029,8.6564,30854.47408,232.8117143709,20088.9979171132,8694.0543204692
1100,CN6090,国证化工R,0,4022.965,0.002,20.2836,27695.86672,309.1246676864,26313.2981232093,13006.174087066202
1101,CN6093,国证零售R,0,1469.9505,0.0038,25.9975,7368.69392,43.24765715,2572.6043780294,1279.0171278846
1102,CN6094,耐用消费R,0,11747.8688,-0.0004,15.1989,8789.33847,138.0862772692,16875.8821697507,6781.8588677355
1103,CN6095,食品零售R,0,2133.9685,0.008,27.6856,1490.14567,7.1935412557000005,634.0481487389,223.56164806310002
1104,CN6097,消费服务R,0,5563.4714,-0.0111,34.6051,4155.19043,52.402983346000006,3682.3529942922996,1352.1617998991
1105,CN6099,国证制药R,0,7080.8441,0.0016,22.9121,12013.44867,197.0129135835,21667.4817839543,11557.017069257
1106,CN6100,白色家电R,0,59051.1945,-0.0061,13.3391,4023.13337,75.8735257012,10631.6603477649,263.4035478843
1107,CN6101,国证百货R,0,2019.8356,0.0078,23.2833,3429.63046,21.1925829933,1320.0593824279,635.7748359891
1108,CN6105,路桥港口R,0,3365.5845,0.0073,12.8679,6547.39799,38.8514276694,8326.0815779026,1981.3517470738
1109,CN6106,酒店餐饮R,0,9158.1951,-0.0083,33.3473,2418.4099,42.9293971222,3143.8068269836,880.1308758082
1110,CN6109,中创100美元R,100,1774.7831,-0.0071,,28445.17773,96.5595865725,,
1111,CN6111,定增综指R,0,2004.8114,-0.0091,19.4069,43838.63501,544.382948977,25391.015771635,12508.9771754247
1112,CN6122,中小能源R,0,1775.2993,0.0174,5.1341,918.49613,5.3576771480000005,371.57535236940004,144.48008598360002
1113,CN6123,中小材料R,0,2918.059,0.0089,23.7022,20201.88672,195.68669527650002,6153.198111709301,3286.1708674577003
1114,CN6124,中小工业R,0,1665.4197,-0.0162,21.9649,25126.02533,257.1139915111,10461.7931137351,5405.4357037824
1115,CN6125,中小可选R,0,1490.2265,-0.0163,24.4957,14799.94694,125.50422457299999,4607.6076713854,2460.6520280353
1116,CN6126,中小消费R,0,3015.151,0.0109,24.3961,2658.96773,29.5342236433,2165.4952590473,1041.8858351242
1117,CN6127,中小医药R,0,2305.8793,-0.0034,21.7317,4383.3783,52.364168094600004,4316.8239682591,2161.1888459929
1118,CN6128,中小金融R,0,2182.0282,-0.0036,6.2373,455.24383,2.2538267818,310.1645625624,181.59253721669998
1119,CN6129,中小信息R,0,3114.0096,-0.0272,40.582,20410.08889,263.00467282110003,8114.7733976349,5098.6434495903995
1120,CN6130,中小电信R,0,2782.0659,-0.0249,49.6137,4111.78334,60.3850494729,1762.1574242276001,961.3210856553999
1121,CN6131,中小公用R,0,1718.8789,0.003,19.2025,1099.58933,8.2797945786,947.4299970894999,334.06462074
1122,CN6138,大盘红利R,50,9666.7564,0.0024,13.772,9054.46964,131.5652177525,17787.8256238085,446.1865918147
1123,CN6139,稳进价值R,50,7648.9393,-0.0223,48.3773,7084.3858,74.0604136482,2116.694989917,297.9320115557
1124,CN6140,先锋成长R,50,43475.0926,-0.0149,29.0958,4235.23908,45.558527859399994,1164.842794419,243.3016420393
1125,CN6141,优势价值R,50,8456.4373,-0.0098,13.037,7334.05125,168.1336432021,8179.8268950238,423.1342763711
1126,FACCNYG,中华A股外资优先配置R,50,2889.6071,-0.0038,11.2097,37359.53116,721.2331234619,178927.6568317066,23660.6472009325
1127,GBACNYG,中华大湾区优势产业R,100,2118.7802,-0.0096,,33575.6803,499.67471454360003,104858.488939174,34031.347400416
1128,GTHHKDG,中华港股通成长R,40,3326.8858,-0.0112,,5062.22666,55.383046176,14048.6283421988,346.93626320190003
1129,IBTCNYG,中华创新医药R,30,3633.5872,-0.006,26.6091,3016.33831,98.68606259200001,11355.8482405813,5070.2703644335
1130,MOTHKDG,中华港股通护城河R,40,2992.2543,-0.0136,,4560.07294,125.7814970869,49504.2247022816,5298.4835828681
1131,PELHKDG,中华港股通泛休闲娱乐R,30,3482.9945,-0.0157,,4181.12969,132.5039679509,48555.449700661105,6187.9109774863
1132,PSMHKDG,中华国证港股物业R,50,1031.9261,-0.014,,4185.87269,14.063552383,3932.2444975065005,805.3860720617
1133,VALHKDG,中华港股通价值R,40,4350.1915,-0.0009,,17229.98558,78.6342989777,36925.3787461795,518.722720685
1134,YLVHKDG,中华港股通高息低波R,40,4844.5064,0.0082,,15292.08706,74.2683463174,28073.888571503598,670.1925299574
1135,921110,长三角地债,0,123.5332,0.0005,,789.5,80.25453465,,
1136,921111,浙江省地债,0,124.4681,0.0005,,267.0,27.1334607,,
1137,921112,江苏省地债,0,123.1238,0.0005,,270.0,27.5541334,,
1138,921113,广东省地债,0,123.645,0.0006,,303.0,30.9896672,,
1139,921114,四川省地债,0,123.3985,0.0005,,141.0,14.5457391,,
1140,921115,山东省地债,0,123.3346,0.0006,,381.0,38.5662015,,
1141,921116,贵州省地债,0,122.083,0.0005,,174.0,17.9036276,,
1142,921117,河南省地债,0,122.5233,0.0005,,183.0,18.5114497,,
1143,921118,河北省地债,0,122.2177,0.0007,,225.0,22.2991497,,
1144,921119,湖南省地债,0,122.9383,0.0005,,265.0,26.8661349,,
1145,921120,湖北省地债,0,123.1515,0.0004,,201.0,20.5831328,,
1146,921121,云南省地债,0,123.2182,0.0004,,139.0,14.180597,,
1147,921122,福建省地债,0,123.8564,0.0006,,168.0,17.2803116,,
1148,921123,辽宁省地债,0,122.5106,0.0005,,178.0,18.2378789,,
1149,921124,安徽省地债,0,123.0991,0.0005,,93.5,9.53727505,,
1150,921125,陕西省地债,0,123.2906,0.0005,,14.0,1.4417626,,
1151,921126,深绿色信用债,0,119.3139,0.0001,,49.3,4.96796417,,
1152,921127,深做市利率债,0,104.6585,0.0002,,18.82,1.90348261,,
1153,921128,深做市信用债,0,106.3535,0.0003,,100.12,10.16113243,,
1154,921129,深乡村振兴债,0,121.9973,0.0008,,0.0,0.0,,
1155,921130,深科技创新债,0,105.4059,0.0012,,1.1,0.1100898,,
1156,922110,长三角地债(净价),0,104.4908,0.0004,,789.5,80.25453465,,
1157,922111,浙江省地债(净价),0,105.2927,0.0005,,267.0,27.1334607,,
1158,922112,江苏省地债 (净价),0,104.1338,0.0004,,270.0,27.5541334,,
1159,922113,广东省地债(净价),0,104.5201,0.0005,,303.0,30.9896672,,
1160,922114,四川省地债(净价),0,103.906,0.0004,,141.0,14.5457391,,
1161,922115,山东省地债(净价),0,104.0856,0.0005,,381.0,38.5662015,,
1162,922116,贵州省地债 (净价),0,102.8564,0.0004,,174.0,17.9036276,,
1163,922117,河南省地债(净价),0,103.3788,0.0004,,183.0,18.5114497,,
1164,922118,河北省地债(净价),0,102.9154,0.0006,,225.0,22.2991497,,
1165,922119,湖南省地债(净价),0,103.6771,0.0004,,265.0,26.8661349,,
1166,922120,湖北省地债(净价),0,104.0548,0.0003,,201.0,20.5831328,,
1167,922121,云南省地债(净价),0,104.017,0.0003,,139.0,14.180597,,
1168,922122,福建省地债 (净价),0,104.4955,0.0005,,168.0,17.2803116,,
1169,922123,辽宁省地债 (净价),0,103.3585,0.0005,,178.0,18.2378789,,
1170,922124,安徽省地债(净价),0,103.7122,0.0005,,93.5,9.53727505,,
1171,922125,陕西省地债(净价),0,103.7157,0.0004,,14.0,1.4417626,,
1172,923110,长三角地债 (全价),0,123.5332,0.0005,,789.5,80.25453465,,
1173,923111,浙江省地债(全价),0,124.4681,0.0005,,267.0,27.1334607,,
1174,923112,江苏省地债(全价),0,123.1238,0.0005,,270.0,27.5541334,,
1175,923113,广东省地债(全价),0,123.645,0.0006,,303.0,30.9896672,,
1176,923114,四川省地债(全价),0,123.3985,0.0005,,141.0,14.5457391,,
1177,923115,山东省地债(全价),0,123.3346,0.0006,,381.0,38.5662015,,
