,name,code,close,rate,premium,tag,mtexp,fundfirm,listdate,index,avgamount,m1,y0,y1,y3,y5,scale
167,中药ETF,159647,0.94,10000,10016,行业，医药,0.60%,鹏华基金,2022-07-28,中证中药指数,3505.06,9771,9307,9307,10000,10000,6.4
168,红利ETF易方达,515180,1.292,9961,10008,策略，红利,0.20%,易方达基金,2019-12-20,中证红利指数,16538.19,9656,9362,10234,11551,16076,90.23
169,碳中和ETF,159790,0.569,10000,9985,主题，低碳,0.60%,华夏基金,2021-08-06,内地低碳指数,2876.71,10197,9677,10838,5989,10000,20.68
170,建材ETF,159745,0.567,10071,9980,行业，建筑材料,0.60%,国泰基金,2021-06-18,建筑材料指数,1115.57,9861,9709,9726,6013,10000,4.79
171,科技100ETF,515580,0.899,10000,9996,主题，新兴产业，科技,0.60%,华泰柏瑞基金,2019-10-28,科技100指数,1894.52,10792,10884,13260,10204,13652,4.43
172,科创芯片设计ETF,588780,1.147,10133,10049,主题，芯片设计,0.60%,国联安基金,2024-12-26,科创芯片设计指数,2587.48,11985,12099,10000,10000,10000,2.44
173,智能驾驶ETF,516520,1.238,10008,10066,主题，智能汽车,0.60%,华泰柏瑞基金,2021-03-01,CS智汽车指数,7400.37,11858,12055,15398,11063,10000,2.39
174,红利低波动ETF,563020,1.125,10018,10016,策略，红利,0.20%,易方达基金,2023-12-14,红利低波指数,3325.42,9783,9558,10801,10000,10000,9.8
175,科创医药ETF,588860,1.204,10025,9949,行业，医药，科创板,0.52%,工银瑞信基金,2024-08-23,科创生物指数,5090.6,10995,10945,10000,10000,10000,5.24
176,中药ETF,560080,1.015,10000,10008,行业，医药,0.60%,汇添富基金,2022-10-17,中证中药指数,6535.57,9778,9303,9278,10000,10000,19.32
177,科创100ETF,588190,1.03,9942,10004,宽基，中小盘，科创板,0.20%,银华基金,2023-09-15,科创100指数,39976.01,11432,11508,12592,10000,10000,47.76
178,数字经济ETF,560800,0.871,9989,9994,主题，数字经济,0.60%,鹏扬基金,2022-01-07,数字经济指数,4323.14,11754,11326,15808,10011,10000,8.82
179,黄金ETF基金,159937,6.572,9998,10000,商品，黄金,0.60%,博时基金,2014-09-01,黄金9999指数,23826.89,10617,11101,14142,17263,18045,150.04
180,科创芯片ETF基金,588290,1.637,10000,10002,行业，半导体，芯片，科创板,0.20%,华安基金,2022-10-26,科创芯片指数,29541.53,11777,11448,17471,10000,10000,24.54
181,上证指数ETF,510210,0.809,10000,9994,宽基，综合,0.60%,富国基金,2011-03-25,上证指数,29854.4,10189,9902,11052,10220,12718,63.28
182,证券ETF龙头,159993,1.183,10000,10010,行业，金融，证券,0.60%,鹏华基金,2020-02-07,证券龙头指数,11649.66,10234,9571,12532,10883,11224,16.52
183,创业板ETF广发,159952,1.342,10000,9992,宽基，中小盘,0.20%,广发基金,2017-05-19,创业板指,43573.58,10831,10460,12966,8026,10182,112.33
184,港股通汽车ETF,159323,1.249,10196,10000,跨境，香港，汽车,0.60%,华夏基金,2025-01-08,港股通汽车指数,18049.75,12173,10000,10000,10000,10000,2.03
185,港股通50ETF,159712,1.156,9983,10000,跨境，香港,0.60%,国泰基金,2021-11-11,港股通50港元指数,4718.1,11468,11525,14468,12606,10000,0.479
186,中证1000ETF,159845,2.628,10042,9982,宽基，中小盘,0.20%,华夏基金,2021-03-31,中证1000指数,53477.78,11033,10833,12443,8942,10000,287.14
187,中证A50ETF易方达,563080,1.148,10000,9999,宽基，大盘,0.20%,易方达基金,2024-03-18,中证A50指数,14935.2,10324,10000,10000,10000,10000,54.39
188,游戏ETF,516010,1.223,10016,10003,主题，游戏,0.60%,国泰基金,2021-03-05,动漫游戏指数,9086.51,12255,12267,12492,13882,10000,14.98
189,数据ETF,516000,1.156,10026,10003,主题，新兴产业,0.60%,华夏基金,2021-03-01,中证数据指数,7856.11,13211,12844,15967,11905,10000,2.32
190,A500ETF易方达,159361,0.984,10000,9993,宽基，中小盘,0.20%,易方达基金,2024-11-19,中证A500指数,255036.43,10424,10144,10000,10000,10000,20.0
191,港股创新药ETF基金,520700,1.034,10029,10000,跨境，香港，医疗,0.60%,万家基金,2024-10-14,港股通创新药指数,37324.13,11777,11618,10000,10000,10000,0.952
192,港股通医药ETF,513200,0.785,9924,10077,跨境，香港，医药,0.20%,易方达基金,2022-02-11,HKC医药C港元指数,32644.75,11664,11630,11595,8126,10000,24.79
193,科创创业ETF,588360,0.651,10000,9978,宽基，中小盘，科创板,0.60%,国泰基金,2021-07-06,科创创业50指数,2896.4,10997,10655,13340,8521,10000,5.01
194,芯片ETF龙头,159801,0.688,10000,10006,行业，半导体，芯片,0.60%,广发基金,2020-02-18,国证芯片指数,12628.6,11681,11279,16822,9373,10044,34.34
195,1000ETF增强,159680,1.228,10000,10052,宽基，中小盘,0.60%,招商基金,2022-11-30,中证1000指数,2347.33,11073,10955,13660,10000,10000,2.72
196,影视ETF,159855,0.941,9979,9973,主题，TMT，影视,0.60%,银华基金,2021-02-26,中证影视指数,2168.98,11297,11378,11896,10502,10000,0.768
197,畜牧养殖ETF,516670,0.598,9983,10007,行业，畜牧养殖,0.30%,招商基金,2021-03-26,中证畜牧指数,2406.08,9917,9630,9158,6704,10000,6.72
198,中证2000ETF华夏,562660,1.239,10000,9971,宽基，中小盘,0.60%,华夏基金,2023-09-14,中证2000指数,1067.04,11013,10965,14032,10000,10000,1.64
199,日经225ETF易方达,513000,1.434,9993,10000,跨境，日本,0.25%,易方达基金,2019-06-25,日经225指数,11185.82,9958,10035,9802,13180,13592,6.16
200,800ETF,515800,1.023,10000,9993,宽基，综合,0.20%,汇添富基金,2019-12-16,中证800指数,9107.47,10354,10109,11691,9271,11116,62.31
201,基建ETF,159619,0.957,10000,10013,主题，基建,0.60%,国泰基金,2022-02-18,中证基建指数,1444.63,10268,9836,10863,9897,10000,1.57
202,科创成长ETF,588110,1.214,10000,9998,策略，成长，科创板,0.60%,广发基金,2023-08-31,科创成长指数,3503.3,11210,11335,14574,10000,10000,1.88
203,云计算50ETF,516630,1.34,10007,10002,主题，TMT，互联网,0.20%,华夏基金,2021-09-03,云计算指数,12850.58,12713,12512,16048,14332,10000,1.55
204,纳指100ETF,513390,1.73,9841,10000,跨境，美国,0.65%,博时基金,2023-05-08,纳斯达克100指数,3986.68,9418,9511,11964,10000,10000,17.31
205,游戏ETF华泰柏瑞,516770,1.257,9929,10007,主题，游戏,0.36%,华泰柏瑞基金,2021-03-05,动漫游戏指数,2116.58,12122,12110,12633,14171,10000,1.57
206,科技ETF,159807,0.548,10000,10008,主题，新兴产业，科技,0.20%,易方达基金,2020-03-30,科技50指数,5257.19,10982,10600,12627,7729,10000,11.09
207,中概互联网ETF,159607,1.094,10027,10000,跨境，中概股,0.60%,嘉实基金,2021-12-02,中国互联网30人民币指数,59967.11,11802,12306,15452,13277,10000,17.61
208,房地产ETF基金,515060,0.685,10133,10000,行业，金融，房地产,0.60%,华夏基金,2020-01-03,房地产指数,2756.62,10522,9899,10587,6843,7438,5.57
209,医疗创新ETF,516820,0.342,10000,10021,行业，医药,0.60%,平安基金,2021-07-01,CS医药创新指数,9933.66,10556,10209,9194,5335,10000,16.61
210,沪深300ETF,159919,4.121,10000,9994,宽基，大盘股,0.20%,嘉实基金,2012-05-28,沪深300指数,71261.81,10287,9983,11682,9149,10492,1563.89
211,创业板200ETF易方达,159572,1.266,9883,10000,宽基，中小盘,0.20%,易方达基金,2023-12-25,创业200指数,3854.75,11509,11253,14518,10000,10000,9.89
212,生物医药ETF,159859,0.367,10027,9982,行业，医药，生物科技,0.60%,天弘基金,2021-07-07,生物医药指数,14526.6,10607,10166,9017,5133,10000,31.82
213,港股科技ETF,159751,1.066,10047,10056,跨境，香港，科技,0.75%,鹏华基金,2021-12-28,HKC科技港币指数,30100.92,12813,13259,18507,12675,10000,2.55
214,计算机ETF,512720,1.251,10000,9983,行业，计算机,0.60%,国泰基金,2019-08-16,CS计算机指数,11526.81,12277,11926,14683,10684,9119,10.16
215,创新药ETF,515120,0.535,10000,9987,行业，医药,0.60%,广发基金,2021-01-04,CS创新药指数,17261.35,10573,10288,10075,6713,10000,35.33
216,红利国企ETF,510720,0.931,10011,9984,策略，红利,0.60%,国泰基金,2024-05-15,上国红利指数,10354.53,9612,9239,10000,10000,10000,7.63
217,光伏50ETF,159864,0.48,10021,9992,主题，光伏，新兴产业,0.60%,国泰基金,2021-08-10,光伏产业指数,1987.48,10435,9856,9284,5161,10000,3.9
218,创50ETF,159681,0.973,10000,10002,宽基，中小盘,0.20%,鹏华基金,2023-01-03,创业板50指数,5666.29,10681,10296,13552,10000,10000,17.89
219,中证A50ETF基金,159595,1.146,9991,9993,宽基，大盘,0.20%,大成基金,2024-03-18,中证A50指数,23243.39,10278,9965,10000,10000,10000,73.47
220,上证50ETF易方达,510100,1.315,10000,10005,宽基，大盘股,0.20%,易方达基金,2019-10-09,上证50指数,13090.48,10241,9872,11425,9515,11547,34.54
221,红利低波100ETF,159307,1.015,10010,10022,策略，低波动，红利,0.20%,博时基金,2024-04-25,红利低波100指数,1574.28,9807,9522,10000,10000,10000,5.71
222,央企红利ETF,561580,1.164,10095,9981,策略，红利，央企,0.60%,华泰柏瑞基金,2023-05-30,央企红利指数,3116.68,9906,9588,11356,10000,10000,6.4
223,H股ETF,159954,0.986,10000,10000,跨境，香港，中概股,0.60%,南方基金,2018-03-15,恒生中国企业指数,3124.59,11641,11752,16085,13042,9860,4.42
224,恒生医药ETF,159892,0.558,9982,10000,跨境，香港，生物科技,0.65%,华夏基金,2021-10-19,恒生香港上市生物科技指数,109860.66,11674,11577,12000,8182,10000,41.64
225,基建ETF,516950,1.05,9962,10016,主题，基建,0.60%,银华基金,2021-05-14,中证基建指数,3039.25,10224,9804,10915,9677,10000,6.29
226,基建50ETF,516970,1.08,9991,10009,主题，基建,0.60%,广发基金,2021-07-05,基建工程指数,6131.33,10276,9677,10682,8978,10000,30.18
227,港股通50ETF,513550,1.041,10000,10059,跨境，香港,0.60%,华泰柏瑞基金,2021-01-13,港股通50港元指数,13260.54,11402,11580,14745,12633,10000,27.0
228,央企共赢ETF,517090,1.452,10000,10000,主题，国企,0.30%,国泰基金,2021-12-28,富时中国国企开放共赢指数,2040.96,9925,9302,10732,14166,10000,6.44
229,券商ETF,159842,1.062,10038,10012,行业，金融，证券,0.20%,银华基金,2021-03-19,证券公司指数,15787.25,10341,9585,12421,10903,10000,19.8
230,上证综指ETF,510760,1.059,10000,10004,宽基，综合,0.20%,国泰基金,2020-09-09,上证指数,12652.19,10342,10057,11792,11393,10000,29.72
231,半导体设备ETF,561980,1.421,10007,9977,行业，半导体，芯片,0.60%,招商基金,2023-09-01,中证半导指数,8618.12,11715,11350,16315,10000,10000,9.1
232,芯片ETF易方达,516350,0.938,10011,9993,行业，半导体，芯片,0.20%,易方达基金,2021-12-23,芯片产业指数,5748.18,11652,11370,16690,10207,10000,11.64
233,软件50ETF,159590,1.229,10000,10018,主题，新兴产业，软件,0.60%,汇添富基金,2024-11-06,软件指数,6042.14,12192,12192,10000,10000,10000,1.09
234,港股通互联网ETF,513040,1.475,10096,10000,跨境，香港，互联网,0.60%,易方达基金,2023-06-12,HKC互联网指数,18424.13,12771,13030,18210,10000,10000,1.86
235,5GETF,159994,1.035,9990,10003,主题，新兴产业，5G,0.60%,银华基金,2020-02-28,5G通信指数,6054.4,10918,11011,14828,11424,10000,16.8
236,红利ETF港股,520900,0.912,10011,10000,跨境，香港，央企,0.60%,广发基金,2024-07-10,国新港股通央企红利指数,8859.35,10130,9700,10000,10000,10000,23.2
237,消费30ETF,510630,0.903,10011,9983,行业，消费，必选消费,0.60%,华夏基金,2013-05-08,上证消费指数,2704.57,10022,9377,9455,7060,12101,5.13
238,恒生消费ETF,513970,0.869,10023,10000,跨境，香港，消费,0.65%,景顺长城基金,2023-04-21,恒生消费指数,4529.14,10140,10023,11141,10000,10000,4.29
239,通用航空ETF,159378,1.145,10009,10006,行业，航空,0.60%,永赢基金,2025-01-10,通用航空指数,7784.27,11292,10000,10000,10000,10000,2.78
240,信创ETF,562570,1.519,10007,9991,行业，信息技术,0.60%,华夏基金,2024-04-30,中证信创指数,4857.8,13027,12637,10000,10000,10000,1.15
241,化工ETF,159870,0.584,10000,9986,行业，化工,0.60%,鹏华基金,2021-03-03,细分化工指数,3968.53,10210,10104,10300,5935,10000,14.49
242,港股央企红利ETF,513910,1.329,10000,10000,跨境，香港，央企,0.60%,华夏基金,2024-03-04,港股通央企红利指数,7224.02,10176,9852,10000,10000,10000,17.52
243,日本东证指数ETF,513800,1.401,9979,10000,跨境，日本,0.25%,南方基金,2019-06-25,东证指数,3111.38,10137,10249,10382,13387,13760,7.71
244,集成电路ETF,562820,1.816,10000,9993,行业，半导体，芯片,0.60%,嘉实基金,2024-04-22,集成电路指数,1762.48,11648,11486,10000,10000,10000,0.665
245,中证A500ETF龙头,563800,0.965,10000,9993,宽基，中小盘,0.20%,广发基金,2024-11-18,中证A500指数,243214.92,10444,10147,10000,10000,10000,20.0
246,工业母机ETF,159667,1.184,10000,9997,行业，机床,0.60%,国泰基金,2022-10-26,中证机床指数,6790.34,11563,11711,13485,10000,10000,4.42
247,创新药ETF基金,159858,0.565,10000,10011,行业，医药,0.20%,南方基金,2021-03-25,CS创新药指数,1370.17,10600,10329,10144,6848,10000,2.28
248,恒生科技指数ETF,159742,0.787,10025,10000,跨境，香港，科技,0.65%,博时基金,2021-05-25,恒生科技指数,39889.38,12145,12735,17072,12472,10000,12.91
249,港股红利低波ETF,520550,1.025,10010,10000,跨境，香港,0.20%,招商基金,2025-01-24,恒生港股通高股息低波动指数,2346.46,10230,10000,10000,10000,10000,2.4
250,畜牧ETF,159867,0.554,9982,10010,行业，畜牧业,0.60%,鹏华基金,2021-03-05,中证畜牧指数,2164.84,9875,9585,9067,6611,10000,6.24
251,储能电池ETF,159566,1.408,10014,10008,主题，新兴产业，新能源,0.60%,易方达基金,2024-02-08,新能源电池指数,1507.79,10898,10626,13098,10000,10000,1.06
252,恒生生物科技ETF,513280,0.775,9773,10000,跨境，香港，生物科技,0.20%,汇添富基金,2022-07-18,恒生香港上市生物科技指数,5011.65,11431,11380,11923,10000,10000,2.07
253,光伏50ETF,516880,0.627,10000,10003,主题，光伏，新兴产业,0.60%,银华基金,2021-01-18,光伏产业指数,2193.0,10415,9843,9234,4945,10000,7.63
254,云50ETF,560660,1.335,10023,10035,行业，TMT，互联网,0.60%,新华基金,2021-08-25,云计算50指数,1536.88,12594,12523,16835,15240,10000,0.563
255,恒生消费ETF,159699,0.952,10032,10000,跨境，香港，消费,0.60%,广发基金,2023-08-23,恒生消费指数,11802.24,10171,10021,10980,10000,10000,4.71
256,电信ETF,563010,1.411,10014,9995,行业TMT，通信,0.60%,易方达基金,2023-07-13,中证电信指数,1751.24,11315,10887,15304,10000,10000,1.14
257,科创50ETF南方,588150,0.775,10000,10028,宽基，中小盘，科创板,0.20%,南方基金,2021-12-20,科创50指数,2090.36,11567,11167,14352,8857,10000,3.21
258,信息技术ETF,159939,0.715,9986,9980,行业，信息技术,0.60%,广发基金,2015-02-05,全指信息,5524.16,11532,11422,15278,10577,9274,15.91
259,港股通创新药ETF,159570,1.114,10027,10000,跨境，香港，医药,0.60%,汇添富基金,2024-01-22,港股通创新药指数,27864.62,11689,11592,12588,10000,10000,6.53
260,港股互联网ETF,513770,1.11,10036,10154,跨境，香港，互联网,0.60%,华宝基金,2022-02-18,HKC互联网指数,96905.3,12788,13074,18287,12238,10000,31.6
261,300增强ETF,561300,0.82,10000,9989,宽基，大盘股,0.60%,国泰基金,2021-12-10,沪深300指数,8177.37,10186,9927,11714,9162,10000,20.99
262,医药龙头ETF,515950,0.865,10058,10005,行业，医药,0.60%,富国基金,2020-04-01,医药50指数,2708.28,10459,10058,9643,7028,10000,7.08
263,港股通央企红利ETF,513920,1.368,9993,10000,跨境，香港，央企,0.60%,华安基金,2024-01-05,恒生港股通中国央企红利指数,13995.4,10317,10138,13111,10000,10000,16.15
264,500增强ETF,561550,0.945,10000,10029,宽基，中小盘,0.80%,华泰柏瑞基金,2021-12-10,中证500指数,3444.08,10477,10454,11553,9813,10000,8.0
265,创业大盘ETF,159814,0.427,10000,9986,宽基，中小盘,0.60%,西部利得基金,2020-07-17,创业大盘指数,3709.89,10675,10364,13098,7878,10000,8.08
266,科创医药指数ETF,588700,0.912,10000,9999,行业，医药，科创板,0.60%,嘉实基金,2024-01-05,科创生物指数,3576.57,11001,11001,10190,10000,10000,3.03
267,中国A50ETF,563000,0.832,10000,10000,MSCI,0.20%,易方达基金,2021-11-08,MSCI中国A50互联互通人民币指数,3896.36,10361,10000,12023,8995,10000,45.15
268,新能源车ETF,159806,0.579,10000,9992,主题，新兴产业，新能源车,0.60%,国泰基金,2020-03-20,CS新能车指数,2846.77,11243,11156,12670,6153,10000,11.19
269,科创50ETF基金,588180,0.711,9986,9997,宽基，中小盘，科创板,0.35%,国联安基金,2021-07-01,科创50指数,8085.81,11524,11127,14335,8921,10000,34.95
270,MSCI中国A50ETF,560050,0.827,9988,10000,MSCI,0.60%,汇添富基金,2021-11-08,MSCI中国A50互联互通人民币指数,10239.77,10350,10000,11986,8950,10000,57.38
271,科创100增强ETF易方达,588500,1.494,10020,9985,宽基，中小盘，科创板,0.60%,易方达基金,2024-07-19,科创100指数,1712.96,11440,11764,10000,10000,10000,2.53
272,中证A500ETF景顺,159353,0.986,10000,9994,宽基，中小盘,0.20%,景顺长城基金,2024-10-15,中证A500指数,66644.29,10390,10144,10000,10000,10000,146.14
273,港股央企红利50ETF,520990,0.919,10011,10000,跨境，香港，央企,0.60%,景顺长城基金,2024-07-10,国新港股通央企红利指数,12715.52,10099,9643,10000,10000,10000,35.02
274,锂电池ETF,159840,0.581,10000,9995,主题，新兴产业，新能源车，电池,0.52%,工银瑞信基金,2021-08-20,新能电池指数,5549.85,11282,11130,13543,6350,10000,11.42
275,红利低波ETF基金,515300,1.322,10000,9993,策略，红利，低波动,0.60%,嘉实基金,2019-09-19,300红利LV指数,9338.41,9749,9463,11180,13627,16648,49.82
276,中证A500ETF基金,563360,1.031,10049,10011,宽基，中小盘,0.20%,华泰柏瑞基金,2024-10-15,中证A500指数,264198.03,10488,10188,10000,10000,10000,174.47
277,双创ETF,588300,0.62,9968,9993,宽基，中小盘,0.60%,招商基金,2021-07-05,科创创业50指数,5638.47,10993,10598,13248,8356,10000,18.97
278,医药卫生ETF,159938,0.615,10000,10007,行业，医药,0.60%,广发基金,2015-01-08,全指医药,4598.17,10477,10049,9655,7098,7875,46.66
279,科创芯片50ETF,588750,1.125,10009,10028,行业，半导体，芯片，科创板,0.60%,汇添富基金,2024-12-26,科创芯片指数,5602.2,11768,11433,10000,10000,10000,2.6
280,机器人产业ETF,159551,1.317,10008,10048,主题，新兴产业，机器人,0.60%,国泰基金,2023-11-16,机器人指数,5421.46,12425,13027,14315,10000,10000,1.52
281,恒生新经济ETF,513320,1.383,10139,10077,跨境，香港,0.60%,易方达基金,2022-03-21,恒生港股通新经济指数,20963.99,12794,13059,17462,10000,10000,0.842
282,中证500ETF基金,159337,1.321,10030,9989,宽基，中小盘,0.55%,东财基金,2024-09-20,中证500指数,1686.97,10653,10459,10000,10000,10000,10.42
283,港股消费ETF易方达,513070,1.338,9904,10143,跨境，香港，消费,0.20%,易方达基金,2022-03-24,HKC消费港元指数,2840.55,12043,12032,16317,10000,10000,1.8
284,金融ETF,510230,1.284,10016,9994,行业，金融,0.60%,国泰基金,2011-05-23,180金融指数,4913.67,9969,9824,12576,12217,11865,46.83
285,中证2000ETF,159531,1.127,10054,9977,宽基，中小盘,0.20%,南方基金,2023-09-18,中证2000指数,12359.29,11281,11225,13212,10000,10000,7.66
286,港股通ETF,513990,1.05,10000,10054,跨境，香港,0.25%,招商基金,2020-08-18,港股通指数,1960.14,11475,11551,14503,12195,10000,0.878
287,稀有金属ETF,562800,0.508,9980,9993,主题，稀有金属,0.60%,嘉实基金,2021-09-27,CS稀金属指数,3915.48,10346,10389,10901,5522,10000,8.91
288,标普500ETF,159612,1.692,9988,10000,跨境，美国,0.75%,国泰基金,2022-05-20,标准普尔500指数,5383.82,9565,9614,12297,10000,10000,4.92
289,科创芯片ETF南方,588890,1.888,10032,10012,行业，半导体，芯片，科创板,0.60%,南方基金,2024-04-23,科创芯片指数,1828.81,11815,11505,10000,10000,10000,3.78
290,人工智能50ETF,517800,0.848,10000,10055,主题，新兴产业，人工智能,0.60%,方正富邦基金,2021-08-26,SHS人工智能50人民币指数,2917.69,11745,11585,15850,10392,10000,1.63
291,生物科技ETF,159837,0.459,9957,9999,主题，新兴产业，生物科技,0.20%,易方达基金,2021-01-27,中证生科指数,3101.03,10851,10408,9766,6501,10000,12.79
292,深证100ETF,159901,2.83,10011,9994,宽基，大盘股,0.20%,易方达基金,2006-04-24,深证100指数,14682.18,10474,10217,11986,8088,9921,69.03
293,双创龙头ETF,588330,0.613,9984,9998,宽基，中小盘,0.60%,华宝基金,2021-07-06,科创创业50指数,6417.85,11005,10661,13155,8329,10000,13.89
294,港股央企红利ETF,159333,1.192,9992,10000,跨境，香港，央企,0.60%,万家基金,2024-09-03,港股通央企红利指数,2901.3,10214,9950,10000,10000,10000,5.14
295,新能源汽车ETF,516390,0.719,10014,9963,主题，新兴产业，新能源车,0.20%,汇添富基金,2021-06-18,新能源车指数,1695.47,11199,11147,12636,6119,10000,3.97
296,软件ETF基金,561010,1.215,10000,9981,主题，新兴产业，软件,0.60%,华安基金,2023-12-11,软件开发指数,1768.73,12150,12126,14709,10000,10000,1.03
297,科创50ETF指数基金,588280,0.797,10000,10017,宽基，中小盘，科创板,0.20%,华安基金,2021-10-29,科创50指数,3781.24,11534,11147,14335,8797,10000,5.74
298,半导体精选ETF,159325,1.176,9874,10006,行业，半导体，芯片,0.20%,南方基金,2024-11-08,半导体行业精选指数,1949.26,11748,11362,10000,10000,10000,1.46
299,智能制造ETF,516800,1.268,9961,10008,主题，智能制造,0.60%,华宝基金,2021-02-19,智能制造指数,1325.3,11654,11506,15296,11281,10000,1.86
300,化工ETF,516020,0.612,9919,9995,行业，化工,0.60%,华宝基金,2021-03-08,细分化工指数,1526.7,10132,10082,10373,5988,10000,4.08
301,家电ETF,561120,1.206,9781,9995,行业，家电,0.60%,富国基金,2022-02-15,家用电器指数,1565.89,10058,10212,12589,12306,10000,1.29
302,港股国企ETF,159519,1.423,9986,10000,跨境，香港，国企,0.65%,国泰基金,2023-08-31,内地国有港元指数,3869.53,10494,10627,13274,10000,10000,1.96
303,A股ETF,563330,3.371,9988,9972,宽基，综合,0.60%,华泰柏瑞基金,2023-11-07,中证A股指数,1071.8,10538,10277,12108,10000,10000,1.26
304,科创信息ETF,588260,1.47,10000,9986,行业，信息技术，科创板,0.20%,华安基金,2022-05-27,科创信息指数,1677.76,11704,11440,16189,10000,10000,1.64
305,饮食ETF,159736,0.685,10000,9999,行业，食品饮料,0.60%,天弘基金,2021-09-27,CS食品饮指数,1329.89,10118,9409,9320,6983,10000,50.24
306,证券保险ETF,512070,0.771,9961,10005,行业，金融,0.60%,易方达基金,2014-07-18,300非银指数,24511.54,10092,9483,12681,11422,10105,83.08
307,A50ETF华宝,159596,1.111,10000,10010,宽基，大盘,0.20%,华宝基金,2024-03-18,中证A50指数,12736.65,10306,10027,10000,10000,10000,12.66
308,黄金股ETF,159562,1.27,9992,10044,行业，黄金,0.60%,华夏基金,2024-01-22,SSH黄金股票指数,1779.55,10128,10883,12165,10000,10000,3.22
309,恒生红利ETF,159726,1.091,10000,10000,跨境，香港,0.60%,华夏基金,2021-11-23,恒生中国内地企业高股息率指数,4407.14,10400,10235,12384,10781,10000,5.51
310,港股红利ETF,159691,1.082,10000,10000,跨境，香港，策略，红利,0.52%,工银瑞信基金,2023-04-21,HK高股息港元指数,19369.07,10141,9730,10376,10000,10000,49.46
311,银行ETF易方达,516310,1.202,10000,9991,行业，金融，银行,0.20%,易方达基金,2021-05-28,中证银行指数,2106.95,9772,9909,12787,12939,10000,11.86
312,医疗ETF,159828,0.433,10023,9996,行业，医药,0.60%,国泰基金,2021-01-12,中证医疗指数,14802.53,11276,10744,9954,6031,10000,21.92
313,信创ETF基金,562030,1.16,10000,9993,行业，信息技术,0.60%,华宝基金,2023-10-12,中证信创指数,1484.99,12846,12554,14684,10000,10000,0.539
314,中证A500ETF富国,563220,1.006,9990,10008,宽基，中小盘,0.20%,富国基金,2024-10-15,中证A500指数,141449.25,10436,10141,10000,10000,10000,164.76
315,国防军工ETF,512810,1.196,9983,9991,行业，军工,0.60%,华宝基金,2016-08-22,中证军工指数,5057.23,10575,9950,12217,8635,13843,5.51
316,纳指ETF富国,513870,1.457,9885,10000,跨境，美国,0.60%,富国基金,2023-11-02,纳斯达克100指数,12154.93,9643,9624,11952,10000,10000,14.03
317,国证2000ETF,159907,0.844,10000,9952,宽基，中小盘,0.60%,广发基金,2011-08-10,国证2000指数,1165.24,10990,10990,13218,8974,10800,1.7
318,粮食ETF,159698,0.86,10023,10025,行业，农业,0.60%,鹏华基金,2023-08-18,国证粮食指数,1258.94,9965,9696,10275,10000,10000,2.07
319,绿色电力ETF,159625,1.09,10000,10006,主题，新兴产业，新能源,0.60%,嘉实基金,2022-04-29,绿色电力指数,1425.29,9991,9462,10411,10000,10000,2.11
320,中证A500ETF南方,159352,1.018,9990,10006,宽基，中小盘,0.20%,南方基金,2024-10-15,中证A500指数,328597.48,10420,10129,10000,10000,10000,226.43
321,恒生医疗指数ETF,159557,1.143,10000,10000,跨境，香港，医药，医疗保健,0.60%,嘉实基金,2024-05-22,恒生医疗保健指数,8442.3,11699,11569,10000,10000,10000,1.92
322,红利ETF基金,159581,0.982,10000,10002,策略，红利,0.60%,万家基金,2024-03-15,中证红利指数,3615.97,9684,9392,10000,10000,10000,28.55
323,A500ETF指数,512020,1.024,10000,10012,宽基，中小盘,0.20%,鹏华基金,2024-12-02,中证A500指数,25605.57,10438,10129,10000,10000,10000,19.93
324,港股红利ETF基金,513820,1.08,9972,10000,跨境，香港，红利,0.60%,汇添富基金,2024-05-16,港股通高股息港元指数,3169.58,10093,9791,10000,10000,10000,15.32
325,中国国企ETF,517180,1.465,10000,10000,主题，国企,0.30%,南方基金,2021-12-28,富时中国国企开放共赢指数,3783.95,9905,9367,10821,14810,10000,13.63
326,科创板ETF,588090,1.138,9991,10023,宽基，中小盘，科创板,0.60%,华泰柏瑞基金,2020-11-16,科创50指数,19776.94,11565,11146,14351,8835,10000,48.62
327,上证180ETF,510180,3.576,10000,9997,宽基，大盘股,0.20%,华安基金,2006-05-18,上证180指数,5171.36,10261,9939,11612,9661,11143,214.33
328,恒生红利ETF,513950,1.204,10000,10000,跨境，香港,0.60%,富国基金,2023-04-28,恒生港股通高股息低波动指数,2966.46,10160,10000,12581,10000,10000,7.77
